ticker,fecha,ret_1d,n_alcistas,sobre_sma200,golden_cross,momentum_pos,dias_rec,bucket
JPM,2020-07-17,-1.8498105145987265,1,False,False,True,24.0,Leve    (-1% a -3%)
JPM,2020-07-27,-1.4041300305074556,1,False,False,True,2.0,Leve    (-1% a -3%)
JPM,2020-07-30,-2.668513445314047,1,False,False,True,11.0,Leve    (-1% a -3%)
JPM,2020-08-17,-2.6364726572365993,1,False,False,True,11.0,Leve    (-1% a -3%)
JPM,2020-08-18,-1.3940510710241938,0,False,False,False,6.0,Leve    (-1% a -3%)
JPM,2020-08-20,-1.1973822773949538,0,False,False,False,4.0,Leve    (-1% a -3%)
JPM,2020-08-26,-1.4029725041734498,0,False,False,False,1.0,Leve    (-1% a -3%)
JPM,2020-08-31,-2.510447673259797,1,False,False,True,4.0,Leve    (-1% a -3%)
JPM,2020-09-10,-1.0310375763385782,0,False,False,False,1.0,Leve    (-1% a -3%)
JPM,2020-09-17,-1.143430451169547,1,False,False,True,18.0,Leve    (-1% a -3%)
JPM,2020-09-22,-1.0911748182110603,0,False,False,False,6.0,Leve    (-1% a -3%)
JPM,2020-09-23,-1.6230102881516273,0,False,False,False,5.0,Leve    (-1% a -3%)
JPM,2020-10-06,-1.029922215417134,0,False,False,False,1.0,Leve    (-1% a -3%)
JPM,2020-10-13,-1.6204548184572953,1,False,False,True,9.0,Leve    (-1% a -3%)
JPM,2020-10-19,-1.68458467342536,1,False,False,True,3.0,Leve    (-1% a -3%)
JPM,2020-10-26,-2.475711745899467,1,False,False,True,10.0,Leve    (-1% a -3%)
JPM,2020-10-27,-1.8865820835474612,1,False,False,True,7.0,Leve    (-1% a -3%)
JPM,2020-10-28,-2.808797137376351,1,False,False,True,5.0,Leve    (-1% a -3%)
JPM,2020-11-06,-1.332054199997157,2,True,False,True,3.0,Leve    (-1% a -3%)
JPM,2020-11-11,-1.4933059826404138,3,True,True,True,5.0,Leve    (-1% a -3%)
JPM,2020-11-12,-1.2284180006284173,3,True,True,True,4.0,Leve    (-1% a -3%)
JPM,2020-11-17,-1.0145089540236407,3,True,True,True,6.0,Leve    (-1% a -3%)
JPM,2020-11-25,-1.0460483900506024,3,True,True,True,26.0,Leve    (-1% a -3%)
JPM,2020-11-30,-2.7553233823646495,3,True,True,True,2.0,Leve    (-1% a -3%)
JPM,2020-12-14,-1.0538275413018772,3,True,True,True,1.0,Leve    (-1% a -3%)
JPM,2020-12-22,-1.5216697776252675,3,True,True,True,1.0,Leve    (-1% a -3%)
JPM,2021-01-15,-1.7921925410311346,3,True,True,True,28.0,Leve    (-1% a -3%)
JPM,2021-01-20,-1.4995578533359977,3,True,True,True,15.0,Leve    (-1% a -3%)
JPM,2021-01-25,-1.2482178474624073,3,True,True,True,9.0,Leve    (-1% a -3%)
JPM,2021-01-27,-2.82718649022079,3,True,True,True,6.0,Leve    (-1% a -3%)
JPM,2021-01-29,-1.1067465459722925,3,True,True,True,4.0,Leve    (-1% a -3%)
JPM,2021-02-25,-1.3571563149075372,3,True,True,True,13.0,Leve    (-1% a -3%)
JPM,2021-02-26,-2.6524816060847445,3,True,True,True,5.0,Leve    (-1% a -3%)
JPM,2021-03-04,-1.5368584056080659,3,True,True,True,4.0,Leve    (-1% a -3%)
JPM,2021-03-16,-1.1971407795813405,3,True,True,True,2.0,Leve    (-1% a -3%)
JPM,2021-03-19,-1.5921081615883903,3,True,True,True,47.0,Leve    (-1% a -3%)
JPM,2021-03-22,-2.6878860238256364,3,True,True,True,16.0,Leve    (-1% a -3%)
JPM,2021-03-23,-1.000215607465671,2,True,True,False,2.0,Leve    (-1% a -3%)
JPM,2021-03-29,-1.5539194135492096,3,True,True,True,9.0,Leve    (-1% a -3%)
JPM,2021-03-31,-1.4565274005729378,2,True,True,False,5.0,Leve    (-1% a -3%)
JPM,2021-04-13,-1.1926770713614476,2,True,True,False,22.0,Leve    (-1% a -3%)
JPM,2021-04-14,-1.869033074829074,2,True,True,False,15.0,Leve    (-1% a -3%)
JPM,2021-04-20,-2.2142390653649757,2,True,True,False,9.0,Leve    (-1% a -3%)
JPM,2021-04-22,-2.105753714109515,2,True,True,False,4.0,Leve    (-1% a -3%)
JPM,2021-05-11,-1.662357166015671,3,True,True,True,2.0,Leve    (-1% a -3%)
JPM,2021-05-18,-1.4088742380286234,3,True,True,True,14.0,Leve    (-1% a -3%)
JPM,2021-05-25,-1.033381606296524,3,True,True,True,2.0,Leve    (-1% a -3%)
JPM,2021-06-09,-1.2484790002346258,3,True,True,True,110.0,Leve    (-1% a -3%)
JPM,2021-06-10,-1.558877718552365,3,True,True,True,78.0,Leve    (-1% a -3%)
JPM,2021-06-14,-1.6968679654521313,2,True,True,False,58.0,Leve    (-1% a -3%)
JPM,2021-06-15,-1.516836018339518,2,True,True,False,27.0,Leve    (-1% a -3%)
JPM,2021-06-17,-2.8860150206665436,2,True,True,False,14.0,Leve    (-1% a -3%)
JPM,2021-06-18,-2.530331543493225,2,True,True,False,6.0,Leve    (-1% a -3%)
JPM,2021-07-06,-1.679136464908737,2,True,True,False,6.0,Leve    (-1% a -3%)
JPM,2021-07-08,-1.7253590467726676,2,True,True,False,1.0,Leve    (-1% a -3%)
JPM,2021-07-13,-1.4873172885803476,2,True,True,False,28.0,Leve    (-1% a -3%)
JPM,2021-07-16,-2.283554784552222,3,True,True,True,21.0,Leve    (-1% a -3%)
JPM,2021-07-22,-1.2625764095111736,3,True,True,True,7.0,Leve    (-1% a -3%)
JPM,2021-08-04,-1.0792146163101535,2,True,True,False,1.0,Leve    (-1% a -3%)
JPM,2021-08-13,-1.1187689434525083,3,True,True,True,14.0,Leve    (-1% a -3%)
JPM,2021-08-17,-1.2080831183888474,3,True,True,True,8.0,Leve    (-1% a -3%)
JPM,2021-08-30,-1.6007502038471122,3,True,True,True,28.0,Leve    (-1% a -3%)
JPM,2021-09-10,-1.1495318108037722,2,True,True,False,3.0,Leve    (-1% a -3%)
JPM,2021-09-14,-1.745300096249791,2,True,True,False,9.0,Leve    (-1% a -3%)
JPM,2021-09-20,-2.9933900060209906,2,True,True,False,3.0,Leve    (-1% a -3%)
JPM,2021-09-30,-1.3618437888970991,3,True,True,True,1.0,Leve    (-1% a -3%)
JPM,2021-10-11,-2.1031805709249007,3,True,True,True,9.0,Leve    (-1% a -3%)
JPM,2021-10-13,-2.6366595820265903,3,True,True,True,2.0,Leve    (-1% a -3%)
JPM,2021-10-27,-2.082831250425543,3,True,True,True,778.0,Leve    (-1% a -3%)
JPM,2021-11-04,-1.313547191519604,2,True,True,False,769.0,Leve    (-1% a -3%)
JPM,2021-11-19,-1.3063572386136313,2,True,True,False,3.0,Leve    (-1% a -3%)
JPM,2021-11-30,-1.4885687868064101,2,True,True,False,7.0,Leve    (-1% a -3%)
JPM,2021-12-03,-1.8112953440801993,2,True,True,False,4.0,Leve    (-1% a -3%)
JPM,2021-12-08,-1.1441089760721002,2,True,True,False,27.0,Leve    (-1% a -3%)
JPM,2021-12-13,-1.188849141738868,2,True,True,False,3.0,Leve    (-1% a -3%)
JPM,2021-12-17,-2.2754317017931847,1,False,True,False,17.0,Leve    (-1% a -3%)
JPM,2021-12-20,-1.798932130675912,1,False,True,False,3.0,Leve    (-1% a -3%)
JPM,2022-01-05,-1.8282159511589402,3,True,True,True,2.0,Leve    (-1% a -3%)
JPM,2022-01-19,-1.5469233181618192,1,False,True,False,16.0,Leve    (-1% a -3%)
JPM,2022-01-21,-1.74725946398131,1,False,True,False,5.0,Leve    (-1% a -3%)
JPM,2022-01-27,-1.764449788253608,1,False,True,False,4.0,Leve    (-1% a -3%)
JPM,2022-02-11,-1.3017406969790257,0,False,False,False,517.0,Leve    (-1% a -3%)
JPM,2022-02-17,-2.3032458314348414,1,False,False,True,510.0,Leve    (-1% a -3%)
JPM,2022-02-23,-2.0938964485980427,1,False,False,True,495.0,Leve    (-1% a -3%)
JPM,2022-02-24,-2.7843323833461,0,False,False,False,476.0,Leve    (-1% a -3%)
JPM,2022-03-04,-2.812934842276915,0,False,False,False,12.0,Leve    (-1% a -3%)
JPM,2022-03-10,-1.1840262731422913,0,False,False,False,6.0,Leve    (-1% a -3%)
JPM,2022-03-11,-2.2524139640919816,0,False,False,False,4.0,Leve    (-1% a -3%)
JPM,2022-03-23,-1.9912902890324435,0,False,False,False,293.0,Leve    (-1% a -3%)
JPM,2022-04-05,-1.16371574287768,1,False,False,True,219.0,Leve    (-1% a -3%)
JPM,2022-04-06,-1.387447713261869,0,False,False,False,2.0,Leve    (-1% a -3%)
JPM,2022-04-12,-1.0977321039319476,1,False,False,True,206.0,Leve    (-1% a -3%)
JPM,2022-04-22,-2.872254301621069,0,False,False,False,35.0,Leve    (-1% a -3%)
JPM,2022-04-26,-2.9581252631331045,0,False,False,False,8.0,Leve    (-1% a -3%)
JPM,2022-04-27,-1.3006066647547665,0,False,False,False,1.0,Leve    (-1% a -3%)
JPM,2022-05-05,-2.501970408470011,0,False,False,False,20.0,Leve    (-1% a -3%)
JPM,2022-05-09,-1.5033894841208206,0,False,False,False,14.0,Leve    (-1% a -3%)
JPM,2022-05-10,-2.4372331275656745,0,False,False,False,7.0,Leve    (-1% a -3%)
JPM,2022-05-18,-1.7106061770235326,0,False,False,False,5.0,Leve    (-1% a -3%)
JPM,2022-05-19,-1.4822172801857048,0,False,False,False,4.0,Leve    (-1% a -3%)
JPM,2022-06-01,-1.7545203756159533,1,False,False,True,156.0,Leve    (-1% a -3%)
JPM,2022-06-03,-1.3939345991527574,1,False,False,True,154.0,Leve    (-1% a -3%)
JPM,2022-06-08,-1.5914590307545606,1,False,False,True,146.0,Leve    (-1% a -3%)
JPM,2022-06-09,-2.1015759280193946,1,False,False,True,141.0,Leve    (-1% a -3%)
JPM,2022-06-13,-2.977838621187767,0,False,False,False,59.0,Leve    (-1% a -3%)
JPM,2022-06-14,-1.663947935448018,0,False,False,False,10.0,Leve    (-1% a -3%)
JPM,2022-06-16,-1.7156223938043724,0,False,False,False,5.0,Leve    (-1% a -3%)
JPM,2022-06-23,-1.0939357366902214,0,False,False,False,1.0,Leve    (-1% a -3%)
JPM,2022-06-30,-2.333044188619604,0,False,False,False,7.0,Leve    (-1% a -3%)
JPM,2022-07-11,-1.3116565701992933,0,False,False,False,8.0,Leve    (-1% a -3%)
JPM,2022-07-18,-1.0269972877948397,0,False,False,False,1.0,Leve    (-1% a -3%)
JPM,2022-07-26,-1.5622381983112277,0,False,False,False,1.0,Leve    (-1% a -3%)
JPM,2022-08-02,-1.5585349258803949,0,False,False,False,3.0,Leve    (-1% a -3%)
JPM,2022-08-04,-1.1002788151802223,0,False,False,False,1.0,Leve    (-1% a -3%)
JPM,2022-08-08,-1.2180463085453175,1,False,False,True,2.0,Leve    (-1% a -3%)
JPM,2022-08-19,-2.474511827840997,1,False,False,True,63.0,Leve    (-1% a -3%)
JPM,2022-08-22,-1.6521912966631969,1,False,False,True,18.0,Leve    (-1% a -3%)
JPM,2022-09-20,-1.9719193226733989,0,False,False,False,28.0,Leve    (-1% a -3%)
JPM,2022-09-21,-2.8835261425216085,0,False,False,False,26.0,Leve    (-1% a -3%)
JPM,2022-09-22,-1.1378954090210058,0,False,False,False,12.0,Leve    (-1% a -3%)
JPM,2022-09-23,-1.8613463456391033,0,False,False,False,11.0,Leve    (-1% a -3%)
JPM,2022-09-26,-2.153185859849327,0,False,False,False,8.0,Leve    (-1% a -3%)
JPM,2022-09-29,-1.6946038469758395,0,False,False,False,5.0,Leve    (-1% a -3%)
JPM,2022-09-30,-1.5636876925384735,0,False,False,False,3.0,Leve    (-1% a -3%)
JPM,2022-10-05,-1.2346622619943348,0,False,False,False,12.0,Leve    (-1% a -3%)
JPM,2022-10-06,-2.038234027894148,0,False,False,False,8.0,Leve    (-1% a -3%)
JPM,2022-10-07,-1.9974108645363975,0,False,False,False,6.0,Leve    (-1% a -3%)
JPM,2022-10-11,-2.8860049151019584,0,False,False,False,2.0,Leve    (-1% a -3%)
JPM,2022-10-19,-1.960621330325596,1,False,False,True,2.0,Leve    (-1% a -3%)
JPM,2022-11-09,-1.3008501785215287,2,True,False,True,1.0,Leve    (-1% a -3%)
JPM,2022-11-14,-1.0273658120875662,2,True,False,True,9.0,Leve    (-1% a -3%)
JPM,2022-11-28,-1.7478554103683042,2,True,False,True,2.0,Leve    (-1% a -3%)
JPM,2022-12-01,-1.4039730567783626,2,True,False,True,36.0,Leve    (-1% a -3%)
JPM,2022-12-05,-2.804087578484238,3,True,True,True,30.0,Leve    (-1% a -3%)
JPM,2022-12-15,-2.4810958706530384,2,True,True,False,15.0,Leve    (-1% a -3%)
JPM,2022-12-22,-1.1349973099079813,2,True,True,False,6.0,Leve    (-1% a -3%)
JPM,2023-01-17,-1.5453370801912225,3,True,True,True,21.0,Leve    (-1% a -3%)
JPM,2023-01-19,-1.3326653699254343,3,True,True,True,4.0,Leve    (-1% a -3%)
JPM,2023-02-09,-1.556364355031159,3,True,True,True,5.0,Leve    (-1% a -3%)
JPM,2023-02-16,-1.3768897838907224,3,True,True,True,119.0,Leve    (-1% a -3%)
JPM,2023-02-21,-1.8349298262775648,3,True,True,True,7.0,Leve    (-1% a -3%)
JPM,2023-03-02,-1.038242667925915,3,True,True,True,1.0,Leve    (-1% a -3%)
JPM,2023-03-07,-2.9407519149291406,2,True,True,False,98.0,Leve    (-1% a -3%)
JPM,2023-03-13,-1.79572922461807,2,True,True,False,1.0,Leve    (-1% a -3%)
JPM,2023-03-22,-2.581394134461046,2,True,True,False,23.0,Leve    (-1% a -3%)
JPM,2023-03-24,-1.5216021984259087,2,True,True,False,3.0,Leve    (-1% a -3%)
JPM,2023-04-04,-1.336818228396408,2,True,True,False,10.0,Leve    (-1% a -3%)
JPM,2023-04-25,-2.1743698552146085,3,True,True,True,6.0,Leve    (-1% a -3%)
JPM,2023-04-26,-1.7723528221511575,3,True,True,True,2.0,Leve    (-1% a -3%)
JPM,2023-05-02,-1.6147353524998187,3,True,True,True,42.0,Leve    (-1% a -3%)
JPM,2023-05-03,-2.1163337604086396,3,True,True,True,15.0,Leve    (-1% a -3%)
JPM,2023-05-04,-1.3678493289525417,3,True,True,True,1.0,Leve    (-1% a -3%)
JPM,2023-05-12,-1.4332729283678791,2,True,True,False,5.0,Leve    (-1% a -3%)
JPM,2023-05-23,-1.0432430404202275,2,True,True,False,10.0,Leve    (-1% a -3%)
JPM,2023-05-31,-1.2731070982685777,2,True,True,False,1.0,Leve    (-1% a -3%)
JPM,2023-06-22,-1.9252327114492873,3,True,True,True,7.0,Leve    (-1% a -3%)
JPM,2023-07-27,-1.1029254075837547,3,True,True,True,4.0,Leve    (-1% a -3%)
JPM,2023-08-02,-1.1324534343757686,3,True,True,True,120.0,Leve    (-1% a -3%)
JPM,2023-08-09,-1.340776167828539,3,True,True,True,113.0,Leve    (-1% a -3%)
JPM,2023-08-15,-2.545719629468368,2,True,True,False,106.0,Leve    (-1% a -3%)
JPM,2023-08-17,-1.0386766237526657,2,True,True,False,90.0,Leve    (-1% a -3%)
JPM,2023-08-22,-2.0738678366811203,2,True,True,False,84.0,Leve    (-1% a -3%)
JPM,2023-08-31,-1.235152016561425,2,True,True,False,14.0,Leve    (-1% a -3%)
JPM,2023-09-05,-1.103377450821652,2,True,True,False,9.0,Leve    (-1% a -3%)
JPM,2023-09-26,-1.03791191720638,2,True,True,False,2.0,Leve    (-1% a -3%)
JPM,2023-09-29,-1.7413349666697608,2,True,True,False,14.0,Leve    (-1% a -3%)
JPM,2023-10-18,-1.0980927799032147,2,True,True,False,27.0,Leve    (-1% a -3%)
JPM,2023-10-20,-1.6105646477567515,2,True,True,False,21.0,Leve    (-1% a -3%)
JPM,2023-10-23,-1.3641370805589248,2,True,True,False,11.0,Leve    (-1% a -3%)
JPM,2023-12-06,-1.050840057179503,3,True,True,True,2.0,Leve    (-1% a -3%)
JPM,2023-12-20,-1.12793296757151,3,True,True,True,7.0,Leve    (-1% a -3%)
JPM,2024-01-31,-1.0835758803282025,3,True,True,True,15.0,Leve    (-1% a -3%)
JPM,2024-03-14,-1.7818183856226688,3,True,True,True,4.0,Leve    (-1% a -3%)
JPM,2024-03-22,-1.2257701415988365,3,True,True,True,5.0,Leve    (-1% a -3%)
JPM,2024-04-16,-1.1427644470343612,2,True,True,False,3.0,Leve    (-1% a -3%)
JPM,2024-06-04,-1.318012293141102,3,True,True,True,24.0,Leve    (-1% a -3%)
JPM,2024-06-11,-2.630117451825087,2,True,True,False,17.0,Leve    (-1% a -3%)
JPM,2024-06-12,-1.4560764559085837,2,True,True,False,5.0,Leve    (-1% a -3%)
JPM,2024-06-21,-1.1929417074868942,2,True,True,False,3.0,Leve    (-1% a -3%)
JPM,2024-07-05,-1.3250368315774974,3,True,True,True,4.0,Leve    (-1% a -3%)
JPM,2024-07-12,-1.2099320732258723,3,True,True,True,3.0,Leve    (-1% a -3%)
JPM,2024-07-31,-1.1106425569434863,3,True,True,True,19.0,Leve    (-1% a -3%)
JPM,2024-08-01,-2.2744237010638435,3,True,True,True,15.0,Leve    (-1% a -3%)
JPM,2024-08-05,-2.129158623469951,2,True,True,False,1.0,Leve    (-1% a -3%)
JPM,2024-09-03,-2.0017824070634793,3,True,True,True,43.0,Leve    (-1% a -3%)
JPM,2024-09-06,-2.3755986363100168,3,True,True,True,35.0,Leve    (-1% a -3%)
JPM,2024-09-13,-1.103581078192517,2,True,True,False,3.0,Leve    (-1% a -3%)
JPM,2024-10-01,-1.811618518033098,2,True,True,False,3.0,Leve    (-1% a -3%)
JPM,2024-10-21,-1.051593379146576,3,True,True,True,7.0,Leve    (-1% a -3%)
JPM,2024-10-25,-1.1867741352382444,3,True,True,True,3.0,Leve    (-1% a -3%)
JPM,2024-10-29,-1.1529916836360399,3,True,True,True,8.0,Leve    (-1% a -3%)
JPM,2024-10-31,-1.109581738685661,3,True,True,True,6.0,Leve    (-1% a -3%)
JPM,2024-11-04,-1.4174424205695146,3,True,True,True,2.0,Leve    (-1% a -3%)
JPM,2024-12-02,-1.3895697190488443,3,True,True,True,44.0,Leve    (-1% a -3%)
JPM,2024-12-09,-1.4351553401170336,3,True,True,True,36.0,Leve    (-1% a -3%)
JPM,2025-01-10,-1.3408423112071466,2,True,True,False,3.0,Leve    (-1% a -3%)
JPM,2025-02-10,-1.7258715133592117,3,True,True,True,3.0,Leve    (-1% a -3%)
JPM,2025-02-24,-1.097484552398642,2,True,True,False,4.0,Leve    (-1% a -3%)
JPM,2025-02-25,-1.507612504389133,2,True,True,False,3.0,Leve    (-1% a -3%)
JPM,2025-03-03,-1.5227739233060422,2,True,True,False,72.0,Leve    (-1% a -3%)
JPM,2025-03-06,-1.9838514673497953,2,True,True,False,57.0,Leve    (-1% a -3%)
JPM,2025-03-07,-1.7279151223378864,2,True,True,False,17.0,Leve    (-1% a -3%)
JPM,2025-03-11,-1.3263147777816342,2,True,True,False,3.0,Leve    (-1% a -3%)
JPM,2025-03-13,-1.1891185230063939,1,False,True,False,1.0,Leve    (-1% a -3%)
JPM,2025-03-27,-1.159234075526272,2,True,True,False,36.0,Leve    (-1% a -3%)
JPM,2025-03-28,-2.1239659172325176,2,True,True,False,34.0,Leve    (-1% a -3%)
JPM,2025-04-16,-1.509881169212579,1,False,True,False,6.0,Leve    (-1% a -3%)
JPM,2025-04-21,-1.2803948677175603,1,False,True,False,1.0,Leve    (-1% a -3%)
JPM,2025-05-06,-1.3105742154801314,3,True,True,True,2.0,Leve    (-1% a -3%)
JPM,2025-05-19,-1.0016452036714196,3,True,True,True,22.0,Leve    (-1% a -3%)
JPM,2025-05-21,-1.7464620042666468,3,True,True,True,13.0,Leve    (-1% a -3%)
JPM,2025-06-13,-1.226500975932865,2,True,True,False,3.0,Leve    (-1% a -3%)
JPM,2025-07-07,-1.3614877621957011,3,True,True,True,16.0,Leve    (-1% a -3%)
JPM,2025-07-31,-1.1314023199069267,3,True,True,True,28.0,Leve    (-1% a -3%)
JPM,2025-08-01,-2.3190610334723027,2,True,True,False,21.0,Leve    (-1% a -3%)
JPM,2025-08-07,-1.513632651412944,2,True,True,False,5.0,Leve    (-1% a -3%)
JPM,2025-08-15,-1.247633990874153,2,True,True,False,7.0,Leve    (-1% a -3%)
JPM,2025-10-01,-1.496366933574167,3,True,True,True,37.0,Leve    (-1% a -3%)
JPM,2025-10-02,-1.0170270138302628,3,True,True,True,28.0,Leve    (-1% a -3%)
JPM,2025-10-08,-1.1895047118442248,3,True,True,True,5.0,Leve    (-1% a -3%)
JPM,2025-10-10,-1.51866148751153,2,True,True,False,3.0,Leve    (-1% a -3%)
JPM,2025-10-14,-1.9125284777240403,2,True,True,False,16.0,Leve    (-1% a -3%)
JPM,2025-10-16,-2.3389754519057115,2,True,True,False,14.0,Leve    (-1% a -3%)
JPM,2025-10-21,-1.7429494953694724,2,True,True,False,6.0,Leve    (-1% a -3%)
JPM,2025-10-22,-1.0030714629819526,2,True,True,False,2.0,Leve    (-1% a -3%)
JPM,2025-11-14,-1.896745352993301,3,True,True,True,14.0,Leve    (-1% a -3%)
JPM,2025-11-17,-1.0671543130122418,2,True,True,False,9.0,Leve    (-1% a -3%)
JPM,2025-11-20,-1.6124166946488994,3,True,True,True,6.0,Leve    (-1% a -3%)
JPM,2025-12-01,-1.3287260150049218,2,True,True,False,3.0,Leve    (-1% a -3%)
JPM,2025-12-16,-1.3967802574422983,3,True,True,True,6.0,Leve    (-1% a -3%)
JPM,2025-12-29,-1.2686425725559114,3,True,True,True,7.0,Leve    (-1% a -3%)
JPM,2026-01-07,-2.277270780531304,3,True,True,True,161.0,Leve    (-1% a -3%)
JPM,2026-01-12,-1.4277521145921401,3,True,True,True,155.0,Leve    (-1% a -3%)
JPM,2026-01-23,-1.9464496763157202,2,True,True,False,6.0,Leve    (-1% a -3%)
JPM,2026-02-05,-2.2409818542664217,2,True,True,False,1.0,Leve    (-1% a -3%)
JPM,2026-02-10,-1.1859725795086873,2,True,True,False,122.0,Leve    (-1% a -3%)
JPM,2026-02-11,-2.343842157162823,2,True,True,False,68.0,Leve    (-1% a -3%)
JPM,2026-02-12,-2.6317534667602116,2,True,True,False,56.0,Leve    (-1% a -3%)
JPM,2026-02-27,-1.9044222796515298,2,True,True,False,40.0,Leve    (-1% a -3%)
JPM,2026-03-05,-1.950645568892695,1,False,True,False,34.0,Leve    (-1% a -3%)
JPM,2026-03-06,-1.3864685824104273,1,False,True,False,19.0,Leve    (-1% a -3%)
JPM,2026-03-12,-1.6103083976032995,1,False,True,False,6.0,Leve    (-1% a -3%)
JPM,2026-03-26,-1.2727709195087478,1,False,True,False,11.0,Leve    (-1% a -3%)
JPM,2026-04-15,-1.6681674347067799,2,True,False,True,5.0,Leve    (-1% a -3%)
JPM,2026-04-21,-1.2587117439969986,2,True,False,True,52.0,Leve    (-1% a -3%)
JPM,2026-04-24,-1.0940369069907585,2,True,False,True,6.0,Leve    (-1% a -3%)
JPM,2026-05-04,-1.542550422564981,2,True,False,True,2.0,Leve    (-1% a -3%)
JPM,2026-05-07,-2.7405541600770578,1,True,False,False,36.0,Leve    (-1% a -3%)
JPM,2026-05-08,-1.36153820476681,0,False,False,False,14.0,Leve    (-1% a -3%)
JPM,2026-05-13,-1.5186318579967661,0,False,False,False,9.0,Leve    (-1% a -3%)
JPM,2026-05-19,-1.6725962143916306,0,False,False,False,1.0,Leve    (-1% a -3%)
JPM,2026-05-27,-2.4320244156551207,0,False,False,False,8.0,Leve    (-1% a -3%)
JPM,2026-06-10,-1.1384705531244932,3,True,True,True,1.0,Leve    (-1% a -3%)
JPM,2026-06-18,-2.471058131567505,3,True,True,True,inf,Leve    (-1% a -3%)
GS,2015-10-30,-1.2586555985824144,1,False,False,True,4.0,Leve    (-1% a -3%)
GS,2015-11-09,-1.2100399562340547,2,True,False,True,367.0,Leve    (-1% a -3%)
GS,2015-11-12,-2.340516480850985,1,False,False,True,364.0,Leve    (-1% a -3%)
GS,2015-11-13,-1.2346358126947288,1,False,False,True,5.0,Leve    (-1% a -3%)
GS,2015-11-23,-1.190817048549897,1,False,False,True,8.0,Leve    (-1% a -3%)
GS,2015-12-02,-1.4554714963311177,1,False,False,True,343.0,Leve    (-1% a -3%)
GS,2015-12-03,-2.6595048612751304,0,False,False,False,342.0,Leve    (-1% a -3%)
GS,2015-12-07,-2.3685233846322817,0,False,False,False,338.0,Leve    (-1% a -3%)
GS,2015-12-08,-1.3855438570743561,0,False,False,False,8.0,Leve    (-1% a -3%)
GS,2015-12-09,-1.2081810128042214,0,False,False,False,7.0,Leve    (-1% a -3%)
GS,2015-12-17,-1.9333093601578422,0,False,False,False,328.0,Leve    (-1% a -3%)
GS,2016-01-04,-1.71443538080569,0,False,False,False,301.0,Leve    (-1% a -3%)
GS,2016-01-05,-1.7218226131145098,0,False,False,False,293.0,Leve    (-1% a -3%)
GS,2016-01-06,-2.4412974036116752,0,False,False,False,286.0,Leve    (-1% a -3%)
GS,2016-01-20,-1.957658977742116,0,False,False,False,2.0,Leve    (-1% a -3%)
GS,2016-01-21,-1.3658828025327363,0,False,False,False,1.0,Leve    (-1% a -3%)
GS,2016-02-01,-1.182226294305111,0,False,False,False,73.0,Leve    (-1% a -3%)
GS,2016-02-18,-2.126660131286251,0,False,False,False,12.0,Leve    (-1% a -3%)
GS,2016-02-23,-2.6076856069191967,0,False,False,False,3.0,Leve    (-1% a -3%)
GS,2016-03-08,-2.4139148742280514,1,False,False,True,10.0,Leve    (-1% a -3%)
GS,2016-03-09,-1.1147337479851638,1,False,False,True,2.0,Leve    (-1% a -3%)
GS,2016-03-22,-1.3372518471307604,1,False,False,True,8.0,Leve    (-1% a -3%)
GS,2016-04-04,-1.2826759483655303,1,False,False,True,9.0,Leve    (-1% a -3%)
GS,2016-04-05,-1.5338927452036244,0,False,False,False,8.0,Leve    (-1% a -3%)
GS,2016-04-15,-1.4852734847391247,1,False,False,True,4.0,Leve    (-1% a -3%)
GS,2016-04-28,-1.5755622368452848,1,False,False,True,116.0,Leve    (-1% a -3%)
GS,2016-05-03,-1.8293447489973191,1,False,False,True,104.0,Leve    (-1% a -3%)
GS,2016-05-04,-1.8818479056234239,1,False,False,True,71.0,Leve    (-1% a -3%)
GS,2016-05-11,-1.2389682269076108,0,False,False,False,64.0,Leve    (-1% a -3%)
GS,2016-05-13,-1.7270946052474367,0,False,False,False,5.0,Leve    (-1% a -3%)
GS,2016-05-26,-1.2589159644089798,0,False,False,False,49.0,Leve    (-1% a -3%)
GS,2016-06-03,-2.2664194643463254,0,False,False,False,41.0,Leve    (-1% a -3%)
GS,2016-06-07,-1.2033584539032915,0,False,False,False,36.0,Leve    (-1% a -3%)
GS,2016-06-10,-2.141412704903134,0,False,False,False,32.0,Leve    (-1% a -3%)
GS,2016-06-14,-1.6416768723741981,0,False,False,False,9.0,Leve    (-1% a -3%)
GS,2016-06-27,-1.6565805636276187,0,False,False,False,1.0,Leve    (-1% a -3%)
GS,2016-07-05,-2.563244166871037,0,False,False,False,3.0,Leve    (-1% a -3%)
GS,2016-07-19,-1.1755214697943717,1,False,False,True,21.0,Leve    (-1% a -3%)
GS,2016-07-21,-1.06325814678071,1,False,False,True,15.0,Leve    (-1% a -3%)
GS,2016-07-29,-1.0714596423251788,1,False,False,True,7.0,Leve    (-1% a -3%)
GS,2016-08-02,-1.3402104739711596,1,False,False,True,1.0,Leve    (-1% a -3%)
GS,2016-09-09,-1.8000854355270213,3,True,True,True,39.0,Leve    (-1% a -3%)
GS,2016-09-13,-2.373427014040974,3,True,True,True,35.0,Leve    (-1% a -3%)
GS,2016-09-16,-1.2375049660177773,3,True,True,True,21.0,Leve    (-1% a -3%)
GS,2016-09-23,-1.720011709318181,2,True,True,False,14.0,Leve    (-1% a -3%)
