ticker,fecha,tipo_activo,es_etf,ret_1d,zscore,vol_ratio,rsi_14,dias_consec,n_alcistas,spy_ret,idio_ret,es_sistematico,dist_low_52w,drop_norm_atr,mag_ord,ret_10d,target
UNG,2023-11-06,ETF,1,-6.061,-2.122,1.4165353265231482,43.07649825858456,1,0,0.23006354378025673,-6.290670201477655,0,14.814816598717357,-5.53841350508833,3,-12.17,0
USO,2023-11-07,ETF,1,-4.152,-2.294,1.4556507192252865,35.72582108986467,0,2,0.2845900717687755,-4.436239328628511,0,22.400278279109813,-1.7288238687662398,2,1.017,1
WMT,2023-11-16,ACCION,0,-8.093,-6.172,4.717941508534293,35.862334499664,0,2,0.12230919250031391,-8.2151375904981,0,15.232399845264569,-8.508066570928403,3,-1.089,0
USO,2023-11-16,ETF,1,-4.612,-2.368,1.3764446149325846,31.94192185317617,2,1,0.12230919250031391,-4.734018549128649,0,16.007506356582372,-2.115461653839655,2,1.749,1
SLV,2023-12-04,ETF,1,-3.729,-2.536,1.8881828418880904,58.74935887830897,0,2,-0.5249415113989464,-3.204166255761265,0,22.065214946274423,-8.144697345245733,2,-2.939,0
SLV,2023-12-08,ETF,1,-3.167,-2.025,1.6357607754279386,41.44137256367734,4,1,0.4299178754217703,-3.5965103722854552,0,14.673917494108707,-6.926921499766002,2,4.834,1
AAPL,2024-01-02,ACCION,0,-3.579,-3.373,1.4998421313548949,35.42539855936991,1,2,-0.5596449258913005,-3.019025591879776,0,49.318215077303975,-1.2495319996998504,2,-1.594,0
UNG,2024-01-16,ETF,1,-15.249,-3.737,1.2933430852872296,51.59189871201099,0,1,-0.3671043334891766,-14.882161585512687,0,27.876111376079276,-8.553273159801037,4,-16.09,0
TSLA,2024-01-25,ACCION,0,-12.125,-4.078,1.7847495784600818,17.427925897914193,1,1,0.5438841579141762,-12.669177294718992,0,26.448808519144112,-1.314496396177218,4,3.795,1
GOOGL,2024-01-31,ACCION,0,-7.5,-4.68,2.5766814449912014,43.61734139801447,1,3,-1.6317324590489846,-5.868592782544535,1,57.18613706250418,-2.232577772985946,3,4.168,1
IWM,2024-02-13,ETF,1,-4.114,-3.045,1.9166798060417125,49.296595315626355,0,3,-1.3772988606368997,-2.736804237915003,1,20.414003051226775,-1.0492119330217906,2,3.962,1
GS,2024-02-13,ACCION,0,-3.538,-2.809,1.21657558138368,47.43725846589954,0,2,-1.3772988606368997,-2.160306009708912,1,31.716741273668635,-0.4691477232931991,2,4.546,1
NVDA,2024-02-20,ACCION,0,-4.353,-2.276,1.4328334846127029,63.331744091998004,2,3,-0.5505256147256055,-3.8026740210043486,0,236.39715991222343,-1.5878998613956332,2,23.78,1
GOOGL,2024-02-26,ACCION,0,-4.439,-2.532,1.598649121256775,38.627306884784275,1,2,-0.3662455366088557,-4.072483926886317,0,54.34758278404196,-1.5572115900883647,2,0.073,0
TSLA,2024-03-04,ACCION,0,-7.156,-2.41,1.3209154309163469,40.33925233497842,0,1,-0.10724603103864361,-7.048300772985239,0,22.36747927782012,-0.8816901307376749,3,-7.622,0
NVDA,2024-03-08,ACCION,0,-5.548,-2.184,1.9212742280886714,69.79821413876206,0,3,-0.6002148479328895,-4.947486624555109,0,281.2587297818398,-1.242707033297013,3,7.724,1
AAPL,2024-03-21,ACCION,0,-4.086,-3.016,1.4642550927852396,39.29004665336443,0,0,0.33048523354113346,-4.416223977296863,0,9.28305962701115,-1.031312489325287,2,-1.045,0
JPM,2024-04-12,ACCION,0,-6.468,-5.447,3.16146561793472,33.45957079839218,3,2,-1.3803149534362014,-5.087481097954982,1,45.464567890569924,-1.9318886143069354,3,5.854,1
BAC,2024-04-16,ACCION,0,-3.533,-2.735,2.3858087889822412,36.08430481642769,0,2,-0.18239116639515718,-3.3503101526543455,0,39.861102953536914,-4.384561315120663,2,6.719,1
NVDA,2024-04-19,ACCION,0,-10.005,-2.926,1.8482270959327507,34.019043333268016,0,2,-0.8728335232320639,-9.131757216723724,0,190.4784244283785,-2.606623888345454,4,16.521,1
SLV,2024-04-22,ETF,1,-4.847,-2.969,0.8885207931450976,54.472461621712064,0,3,0.9209134257071705,-5.768243276018159,0,29.506495091822238,-5.994929051680349,2,0.562,0
XLC,2024-04-25,ETF,1,-3.563,-3.072,2.350910322226144,35.87872220316915,0,2,-0.3798774346478684,-3.1826995876332975,0,40.18535562076716,-2.580967793340532,2,4.759,1
META,2024-04-25,ACCION,0,-10.561,-3.07,4.364175209967231,31.138004307800614,1,2,-0.3798774346478684,-10.18140648426058,0,111.00684104178133,-0.4983386916975595,4,7.712,1
MSFT,2024-04-30,ACCION,0,-3.212,-2.386,1.4148206809390453,34.09761581348414,1,2,-1.5841228140352492,-1.6278133088400426,1,28.95050051590249,-0.3446793391247032,2,6.994,1
AMZN,2024-04-30,ACCION,0,-3.294,-2.278,2.2128846792134658,43.94444212388674,0,2,-1.5841228140352492,-1.7094263088331618,1,71.48456126085892,-0.632418956306069,2,6.897,1
USO,2024-05-01,ETF,1,-3.126,-2.635,1.1730444016203248,35.090897597581474,3,2,-0.3247025687758587,-2.80109104451155,0,26.0458137276538,-1.984631964285176,2,-0.066,0
JPM,2024-05-20,ACCION,0,-4.497,-3.36,2.0655659937117425,50.66130053967119,0,3,0.11521724820675594,-4.612508274119498,0,48.340310612193974,-1.3386712328687558,2,1.83,1
SLV,2024-05-22,ETF,1,-3.587,-2.085,1.587824275340424,67.3503659034196,0,3,-0.28795143258492084,-3.2993431625221947,0,46.59739903041293,-4.875933859362731,2,1.099,1
MSFT,2024-05-30,ACCION,0,-3.379,-2.658,1.6594189389233078,46.47916194275444,1,3,-0.6633460444078199,-2.715272436231164,0,33.60378670001018,-0.508998297500997,2,6.489,1
USO,2024-06-03,ETF,1,-3.996,-3.008,2.074353991218599,33.164387378769135,3,1,0.08154781339302364,-4.0778026596442025,0,19.239707552549447,-2.5570180695647498,2,8.297,1
GLD,2024-06-07,ETF,1,-3.568,-3.317,1.9309946242943892,41.505621542005926,0,2,-0.12158589936518416,-3.4467442440144658,0,25.333177639398553,-1.1790561664728783,2,1.905,1
SLV,2024-06-07,ETF,1,-6.519,-2.874,1.4460028653790975,47.44804551362722,0,3,-0.12158589936518416,-6.397869290210755,0,38.54545494178673,-6.6043677331927935,3,1.237,1
NVDA,2024-06-24,ACCION,0,-6.684,-2.141,1.0799439925580507,52.25068582010686,2,3,-0.3250854280121285,-6.358972349794634,0,192.9514893284711,-1.1592935029528944,3,11.235,1
TSLA,2024-07-11,ACCION,0,-8.444,-2.278,1.922632252711412,66.80102773875866,0,2,-0.8622564638903096,-7.581871076072577,0,69.67968574521916,-0.6773494340334342,3,-8.621,0
XLK,2024-07-17,ETF,1,-3.89,-3.405,1.2746337594954087,45.20824381830422,1,2,-1.4020906922318166,-2.487560249220666,1,40.8461548741287,-1.9105017901532886,2,-2.478,0
NVDA,2024-07-17,ACCION,0,-6.624,-2.249,1.2135734829573148,43.78810363127178,2,2,-1.4020906922318166,-5.22184480847927,1,192.65386435754274,-1.251690018044056,3,-0.822,0
META,2024-07-17,ACCION,0,-5.676,-2.434,2.015189680807121,33.21356950107682,4,2,-1.4020906922318166,-4.273817085627984,1,63.4384328735369,-0.34466232140266456,3,2.779,1
JPM,2024-07-18,ACCION,0,-3.177,-2.596,1.1969003278795995,58.78662542443307,0,3,-0.7684977726880926,-2.4085272816303127,0,57.480078847698245,-0.7658369882699854,2,-0.962,0
GS,2024-07-18,ACCION,0,-3.18,-2.773,1.2653273551487527,60.81394241404651,1,3,-0.7684977726880926,-2.411641106794604,0,71.31652893209888,-0.30226765145697376,2,2.861,1
META,2024-07-24,ACCION,0,-5.611,-2.822,1.2634666176065814,36.99574201963795,0,2,-2.2662644692026945,-3.3446531025696618,1,63.1837250446649,-0.311302330980793,3,5.994,1
NVDA,2024-07-24,ACCION,0,-6.803,-2.198,1.2196628417854831,41.59054283288475,1,2,-2.2662644692026945,-4.536896247919376,1,183.37746909596277,-1.2308249046513386,3,-13.427,0
XLK,2024-07-24,ETF,1,-4.139,-3.11,1.5328827839024155,36.85334898215706,1,2,-2.2662644692026945,-1.872283709924893,1,35.52267747587712,-1.7624138179566926,2,-8.588,0
GOOGL,2024-07-24,ACCION,0,-5.039,-3.526,2.2396140210067133,37.128543035361645,0,2,-2.2662644692026945,-2.77251371108006,1,41.46526630033927,-1.1666967581147392,3,-7.93,0
QQQ,2024-07-24,ETF,1,-3.587,-3.58,1.7504689133338045,36.44186866779896,1,2,-2.2662644692026945,-1.320770669413318,1,35.5710558373338,-0.4515361283622587,2,-6.174,0
MSFT,2024-07-24,ACCION,0,-3.585,-2.925,1.5063991251288311,37.00164765158199,0,2,-2.2662644692026945,-1.3192285285067773,1,38.18857398526307,-0.4133086328375255,2,-7.104,0
TSLA,2024-07-24,ACCION,0,-12.335,-3.131,1.235993793348777,44.88691796949372,1,2,-2.2662644692026945,-10.068340120200991,1,52.05209493340542,-0.7822271091353278,4,-11.218,0
GOOGL,2024-07-25,ACCION,0,-3.099,-2.193,1.9175129960755795,31.8671084856054,1,2,-0.5210193615149183,-2.578096406026509,0,37.081093926831,-0.7040607673832523,2,-3.138,0
NVDA,2024-07-30,ACCION,0,-7.044,-2.18,1.7241035482850282,33.35010072560604,1,2,-0.5066440981766007,-6.536993542472902,0,157.28441002038187,-1.1043550710289707,3,11.964,1
XLK,2024-08-01,ETF,1,-3.729,-2.492,1.5688631711323415,38.57996639731931,0,2,-1.4160871465467961,-2.3133494331146087,1,32.233170535385554,-1.1699780211594297,2,4.933,1
IWM,2024-08-01,ETF,1,-3.252,-2.723,1.6637161347061895,52.77411028006185,0,3,-1.4160871465467961,-1.8359500176417964,1,34.723117854022234,-0.5820316127632601,2,-2.096,0
GS,2024-08-02,ACCION,0,-5.895,-3.977,2.159027722614981,43.824159020088715,1,3,-1.8618486486834729,-4.032733695501744,1,65.83043360910112,-0.43447019080341726,3,7.143,1
IWM,2024-08-02,ETF,1,-3.537,-2.713,1.4705494482046426,43.60803230923014,1,3,-1.8618486486834729,-1.674948983688318,1,29.958233811503714,-0.5993337784563074,2,1.761,1
BAC,2024-08-02,ACCION,0,-4.861,-3.21,1.7013897743210507,28.01240665539811,2,2,-1.8618486486834729,-2.998892125456632,1,52.47835024820402,-4.494439128370701,2,4.683,1
AMZN,2024-08-02,ACCION,0,-8.785,-4.798,3.069306017611224,30.253893714053333,1,1,-1.8618486486834729,-6.922859768941947,1,40.41983300578046,-1.259456876287192,3,5.456,1
USO,2024-08-02,ETF,1,-3.801,-2.426,1.9157371372537002,36.47723448067401,1,1,-1.8618486486834729,-1.9394378778299526,1,14.22567998388862,-1.8986086051941242,2,3.992,1
JPM,2024-08-02,ACCION,0,-4.241,-2.916,1.852868954737362,39.23040714523479,2,2,-1.8618486486834729,-2.3793640488705026,1,49.35033746506189,-0.9265090208949385,2,7.447,1
AAPL,2024-08-05,ACCION,0,-4.817,-2.917,2.0516306493010816,38.02287850491318,0,2,-2.9123637608569286,-1.9043383999128194,1,27.00232289154556,-0.6912394811470407,2,8.067,1
IWM,2024-08-05,ETF,1,-3.217,-2.325,1.3769377996448808,37.46097955163248,2,2,-2.9123637608569286,-0.30417683143079133,1,25.778074467936513,-0.517192174406442,2,6.429,1
AMZN,2024-08-05,ACCION,0,-4.098,-2.07,1.714282062150853,26.239649747016003,2,1,-2.9123637608569286,-1.1853073970498285,1,34.66589000872177,-0.5236164062482619,2,10.682,1
MSFT,2024-08-05,ACCION,0,-3.266,-2.505,1.7310000304025877,24.706298139555344,4,1,-2.9123637608569286,-0.35331740632316144,1,27.31456495295088,-0.2835563939378041,2,6.868,1
XLK,2024-08-05,ETF,1,-3.331,-2.027,2.49131448347037,30.191316753561736,2,1,-2.9123637608569286,-0.4190084465731436,1,24.235409047516768,-0.8827045872211997,2,13.719,1
GOOGL,2024-08-05,ACCION,0,-4.446,-2.875,1.9580522982626392,27.66894514038499,2,2,-2.9123637608569286,-1.53381439571727,1,30.500759088634975,-0.8476550142197669,2,4.659,1
XOM,2024-08-20,ACCION,0,-3.332,-2.619,1.1444938074919244,45.72504016593154,0,3,-0.1626060738348145,-3.16988175845051,0,21.40783578628945,-1.435184238989479,2,-0.454,0
GS,2024-09-03,ACCION,0,-4.466,-2.714,1.4617473719215919,46.81587744794513,0,3,-2.057880743185614,-2.4085499504643333,1,72.77309578553502,-0.4857217782053514,2,-0.425,0
GOOGL,2024-09-03,ACCION,0,-3.685,-2.148,1.6146723643770655,35.194213307079806,0,2,-2.057880743185614,-1.6267905483979828,1,28.951949881564282,-1.0190778622576209,2,1.38,1
QQQ,2024-09-03,ETF,1,-3.036,-2.144,1.210727560999701,44.5399398360301,0,3,-2.057880743185614,-0.9782187294565148,1,35.111701073513075,-0.3738261320762786,2,2.529,1
USO,2024-09-03,ETF,1,-4.372,-2.437,1.5119595090194693,38.263286839586364,1,1,-2.057880743185614,-2.313924691439484,1,10.64590869710603,-2.1018309896632457,2,0.886,0
NVDA,2024-09-03,ACCION,0,-9.525,-2.25,1.3586051984607992,40.31629045432401,0,3,-2.057880743185614,-7.467128987728989,1,167.8754198204735,-1.5822066231430036,3,7.037,1
XLK,2024-09-03,ETF,1,-4.593,-2.418,1.3512217530797768,41.89455907603893,0,3,-2.057880743185614,-2.535225998076695,1,31.96323401670769,-1.852056286389603,2,4.262,1
IWM,2024-09-03,ETF,1,-3.058,-2.044,1.207509496491832,48.847844581008104,0,3,-2.057880743185614,-1.0000874823149153,1,32.71392149376642,-0.8150347351518291,2,2.84,1
TSLA,2024-09-06,ACCION,0,-8.446,-2.105,1.4661334440608669,47.941539919617924,0,3,-1.6830317648955262,-6.7629006311838555,1,48.349166631666144,-0.7680613456925145,3,13.059,1
GOOGL,2024-09-06,ACCION,0,-4.019,-2.225,1.6532933646036023,28.929241599859196,0,1,-1.6830317648955262,-2.3362989021051934,1,23.674562318319754,-1.0823536266712765,2,8.539,1
JPM,2024-09-10,ACCION,0,-5.189,-3.471,3.5724422841728316,39.22932164915861,0,2,0.4355572316210532,-5.624425743509476,0,54.16519910468332,-1.1187189655780467,3,2.933,1
XOM,2024-09-10,ACCION,0,-3.643,-2.698,1.5711083264970056,38.63034227637195,0,2,0.4355572316210532,-4.078727202346255,0,17.423771358907402,-1.5450491637902601,2,5.622,1
GS,2024-09-10,ACCION,0,-4.388,-2.504,2.1774151892195737,38.45250153925726,0,2,0.4355572316210532,-4.82387430849085,0,65.56741452859836,-0.3639543396880906,2,6.613,1
TSLA,2024-10-11,ACCION,0,-8.783,-2.17,1.7542851509618724,38.693196795164525,2,2,0.5988451237893377,-9.381355843508633,0,53.32629241296072,-0.8151362573666682,3,23.595,1
XLE,2024-10-15,ETF,1,-3.223,-2.326,1.099862601468394,49.59968800755776,1,3,-0.7769604807102537,-2.4460681269227957,0,15.111708984531308,-3.7354324639458385,2,-2.161,0
XOM,2024-10-15,ACCION,0,-3.006,-2.093,1.0114965676407424,52.67361595153413,0,3,-0.7769604807102537,-2.229168330695841,0,27.52167008884182,-1.1747754985942211,2,-2.551,0
META,2024-10-23,ACCION,0,-3.148,-2.081,1.3813301715901671,46.57749264155968,0,2,-0.9137154165223316,-2.2339985150740205,0,96.07667917734045,-0.2673680422390959,2,1.483,1
UNG,2024-10-28,ETF,1,-7.682,-2.571,1.7992487753936426,39.65815969232715,0,0,0.30914301936280086,-7.990801644475931,0,3.0911946304154463,-13.647616648443917,3,3.448,1
USO,2024-10-28,ETF,1,-5.119,-2.268,1.5217064020802586,42.244876042396825,0,1,0.30914301936280086,-5.428370932482474,0,9.618677517783317,-2.370012492222486,3,0.724,0
MSFT,2024-10-31,ACCION,0,-6.053,-4.774,2.7579570851023765,36.596942234868905,0,1,-1.9602978866671061,-4.092439659524516,1,18.299784891220536,-0.7345710056312316,3,5.055,1
AMZN,2024-10-31,ACCION,0,-3.284,-2.186,2.3340215599475407,48.788547935222006,0,3,-1.9602978866671061,-1.3240906212864334,1,36.05838970546307,-0.8345085532545122,2,13.455,1
XLK,2024-10-31,ETF,1,-3.21,-2.193,1.6670727594347738,41.70104636853152,1,2,-1.9602978866671061,-1.2494876508190145,1,33.92209987337047,-1.7786772766348302,2,5.53,1
META,2024-10-31,ACCION,0,-4.093,-2.837,2.308547511045605,47.377490094939915,1,2,-1.9602978866671061,-2.1322956548458287,1,83.12769839227143,-0.31379885614659947,2,1.688,1
SLV,2024-11-06,ETF,1,-4.437,-2.219,1.3848465395288847,41.508558024362756,0,3,2.4865595825653397,-6.923533346680366,0,40.7425704524514,-4.883462685949994,2,-1.161,0
GLD,2024-11-06,ETF,1,-3.039,-3.591,2.1959100982656308,43.623833560785485,0,3,2.4865595825653397,-5.525232484581166,0,36.87260011524632,-1.0548330943903854,2,-0.44,0
JPM,2024-11-07,ACCION,0,-4.323,-2.185,1.8276532668089809,62.69110321435656,0,3,0.7732061978746874,-5.096037437042355,0,67.73487580676093,-0.7553232082153712,2,3.545,1
AMZN,2024-11-15,ACCION,0,-4.194,-2.377,1.9381880533343003,55.257694351681316,1,3,-1.2808744458971177,-2.91337337724693,1,41.853950859713066,-0.6947406194588864,2,3.998,1
META,2024-11-15,ACCION,0,-3.999,-2.638,1.2992002534896079,39.69475848620577,2,2,-1.2808744458971177,-2.7180211195172332,1,75.06639335764824,-0.25741367410728383,2,6.994,1
GOOGL,2024-11-21,ACCION,0,-4.745,-2.995,1.9522152644929378,43.86996001163217,1,3,0.5368141194877163,-5.28167154269974,0,29.995425952651644,-1.082791602943939,2,4.224,1
UNG,2024-11-27,ETF,1,-8.422,-2.312,0.9223992666789693,48.66593418102019,0,1,-0.30300883971953185,-8.118738577486306,0,10.657058703241301,-10.424797477140814,3,8.907,1
XLK,2024-12-18,ETF,1,-3.225,-2.722,1.9805515806667127,44.2955422517479,1,3,-2.980346422558666,-0.24492436155406638,1,26.792432717623075,-1.9077333591846903,2,1.678,1
QQQ,2024-12-18,ETF,1,-3.608,-3.49,2.0346385315306823,49.78676291910504,1,3,-2.980346422558666,-0.6273520492543261,1,30.893008424778408,-0.5297037997642557,2,0.57,0
IWM,2024-12-18,ETF,1,-4.427,-3.278,2.097626783163362,31.258083643259766,1,2,-2.980346422558666,-1.4468880658159877,1,17.921607399930515,-1.221535425806106,2,1.626,1
GS,2024-12-18,ACCION,0,-4.251,-2.055,1.7081441762235061,33.57221156318167,1,2,-2.980346422558666,-1.2707235369014853,1,49.52622484335088,-0.38675876826146266,2,5.43,1
BAC,2024-12-18,ACCION,0,-3.441,-2.222,1.2724312154577064,33.816114691421305,3,2,-2.980346422558666,-0.46026734248876267,1,40.58291574160424,-4.317855980881839,2,3.011,1
MSFT,2024-12-18,ACCION,0,-3.756,-2.804,1.1525485422874207,51.92726376648134,0,3,-2.980346422558666,-0.7757597164263386,1,19.826170229325356,-0.48048826326381566,2,-3.21,0
AMZN,2024-12-18,ACCION,0,-4.599,-2.544,1.1520599392499689,54.98956140828865,1,3,-2.980346422558666,-1.6183946134389,1,52.535099329360555,-0.8445809246618036,2,1.664,1
GOOGL,2024-12-18,ACCION,0,-3.592,-2.07,1.042259493361968,59.323080926288206,1,3,-2.980346422558666,-0.6119150416321273,1,43.89876637540902,-0.6794128840458713,2,1.799,1
META,2024-12-18,ACCION,0,-3.592,-2.279,1.5142190538602809,49.3250039912117,1,3,-2.980346422558666,-0.6115976415396407,1,74.02715372106216,-0.21361212752677905,2,1.246,1
NVDA,2025-01-07,ACCION,0,-6.217,-2.515,1.6743015921947897,51.50369799538319,0,2,-1.1303942339435435,-5.086568799014679,1,168.27117114448708,-1.026708244407889,3,5.052,1
AAPL,2025-01-16,ACCION,0,-4.04,-3.267,1.425042112846044,32.58499398949081,0,2,-0.19229971694386672,-3.8477178917438954,0,38.83995343568727,-0.7475919195626225,2,3.391,1
AAPL,2025-01-21,ACCION,0,-3.192,-2.404,1.8407579154191425,29.697427313030076,0,2,0.9153584329701925,-4.106937866159344,0,35.42156012117631,-0.5461211203988904,2,4.563,1
XLK,2025-01-27,ETF,1,-4.902,-3.412,2.2012832030107963,41.39150282588456,1,2,-1.414566110923965,-3.487228590829228,1,18.814176999396818,-1.9017592527501448,2,3.801,1
NVDA,2025-01-27,ACCION,0,-16.968,-4.987,3.461767984771332,34.42585877320565,1,1,-1.414566110923965,-15.553596193977928,1,94.08755743315359,-2.1748693476773533,4,12.793,1
GOOGL,2025-01-27,ACCION,0,-4.196,-2.217,1.7976049395160856,49.614721361567916,0,2,-1.414566110923965,-2.781028607322389,1,46.50332056701345,-0.8223549097915024,2,-2.784,0
MSFT,2025-01-30,ACCION,0,-6.181,-4.007,2.4722851142405395,40.445751362163016,1,1,0.5367185976037137,-6.717624232285268,0,7.189669631039777,-0.543812451509887,3,-1.072,0
AAPL,2025-02-03,ACCION,0,-3.386,-2.393,1.2002194662993564,41.1141341292402,2,2,-0.6729553403490351,-2.7126290314363533,0,38.687899265957306,-0.4751098451522201,2,7.337,1
GOOGL,2025-02-05,ACCION,0,-7.292,-3.401,2.4525966216195023,46.3231576602727,0,2,0.4054526641777523,-7.697819889220026,0,46.136697446654,-1.2724903482700132,3,-3.538,0
AMZN,2025-02-07,ACCION,0,-4.053,-2.421,2.0668854322312553,48.24915992100613,0,3,-0.9153412499974367,-3.1377541987970607,0,42.311506531040166,-0.6759984989623435,2,-7.174,0
XOM,2025-02-12,ACCION,0,-3.009,-2.312,1.2305232021890837,46.4522481077218,0,0,-0.32216898605842426,-2.686509533985326,0,10.049063007170247,-1.3471859244372906,2,2.608,1
GS,2025-02-20,ACCION,0,-3.875,-2.614,1.6418000881699717,52.87836726979265,1,3,-0.41603461161645594,-3.4588311653468096,0,71.07516894650576,-0.28385825469884823,2,-11.175,0
JPM,2025-02-20,ACCION,0,-4.458,-3.799,1.7735274132925858,50.20715800000071,1,3,-0.41603461161645594,-4.042334853884532,0,51.83835757345031,-0.9230529048900139,2,-7.594,0
WMT,2025-02-20,ACCION,0,-6.529,-4.715,3.2635329215678945,44.54915599043604,0,3,-0.41603461161645594,-6.11281483388565,0,69.90529816026294,-3.1120154743916744,3,-2.644,0
USO,2025-02-21,ETF,1,-3.099,-2.122,1.0569802760582876,42.469853482394115,0,2,-1.7104006136608452,-1.3888838460890507,1,12.529867838056754,-2.0466961062460007,2,-4.326,0
TSLA,2025-02-25,ACCION,0,-8.39,-2.158,1.7178472978409487,28.872445726641743,3,2,-0.4973390324342075,-7.892220489769453,0,113.1643655668487,-0.464483132652096,3,-23.851,0
XLK,2025-02-27,ETF,1,-3.641,-2.438,1.2768453575925522,35.069586011720446,0,1,-1.5961909523318774,-2.0445056611639756,1,16.214121377825773,-1.7122707870091995,2,-6.707,0
NVDA,2025-02-27,ACCION,0,-8.478,-2.216,1.7219986400830007,38.90161324878438,0,1,-1.5961909523318774,-6.881871928427119,1,57.714474386418324,-1.4079136293205183,3,-3.795,0
NVDA,2025-03-03,ACCION,0,-8.694,-2.137,1.592461039941108,36.55541397207128,0,1,-1.7519979496795957,-6.941559705958233,1,49.7204484499319,-1.2799706913820534,3,4.805,1
XOM,2025-03-03,ACCION,0,-3.207,-2.384,1.2744912686968568,45.125812651455504,0,1,-1.7519979496795957,-1.4546945735853023,1,6.743308178270624,-1.3768617423079734,2,5.568,1
XLE,2025-03-03,ETF,1,-3.495,-2.596,1.619874714609724,42.300341139088665,0,1,-1.7519979496795957,-1.7425124321955088,1,6.2850977979400255,-3.674197317931875,2,3.837,1
JPM,2025-03-04,ACCION,0,-3.979,-2.957,1.5769786599147895,35.344605744283726,1,2,-1.1836762907428078,-2.795277309421107,1,41.31849225321746,-0.6077916112627239,2,-6.106,0
GS,2025-03-04,ACCION,0,-3.985,-2.258,1.5415977041164948,34.33190046319565,1,2,-1.1836762907428078,-2.8014033355861945,1,54.52816304696427,-0.20341266672599537,2,-5.052,0
XLF,2025-03-04,ETF,1,-3.518,-3.39,2.1329735378324735,40.66642224388945,1,2,-1.1836762907428078,-2.3339092701945896,1,27.59263831966959,-4.154660717864308,2,-1.783,0
BAC,2025-03-04,ACCION,0,-6.343,-4.077,2.1185831834054722,34.191451848233655,1,2,-1.1836762907428078,-5.15961814869037,1,26.49130477193667,-5.230713516708641,3,-1.774,0
GS,2025-03-06,ACCION,0,-4.283,-2.28,1.5481650761432204,33.42244525336753,0,2,-1.7751052138385348,-2.5076925033700737,1,50.94642762806784,-0.20007232996101307,2,-0.879,0
META,2025-03-06,ACCION,0,-4.347,-2.429,0.8818707083691311,37.045105155946274,0,2,-1.7751052138385348,-2.5723853219634996,1,46.3748141165409,-0.17423645928085216,2,-6.594,0
AMZN,2025-03-06,ACCION,0,-3.676,-2.017,1.1460807130073811,30.764207865357335,0,2,-1.7751052138385348,-1.9012259628128692,1,24.64289630041183,-0.5151500595250714,2,-2.865,0
META,2025-03-10,ACCION,0,-4.423,-2.352,1.3800750136910336,30.80207173041424,2,2,-2.663561944415316,-1.7589722395516598,1,39.395597533330694,-0.16453316065005977,2,3.58,1
JPM,2025-03-10,ACCION,0,-4.152,-2.751,1.864895954185283,24.776266227386415,2,2,-2.663561944415316,-1.4886665586772323,1,31.13676544506403,-0.5204396198150485,2,6.821,1
GS,2025-03-10,ACCION,0,-5.005,-2.47,1.749996265727511,26.556141467533564,2,2,-2.663561944415316,-2.3411657515872935,1,41.3711788467562,-0.2105166760565611,3,9.111,1
XLK,2025-03-10,ETF,1,-4.251,-2.454,2.1418808037541375,30.935057260255576,0,1,-2.663561944415316,-1.5873774795097222,1,9.249305432654358,-1.2885957766821945,2,4.187,1
TSLA,2025-03-10,ACCION,0,-15.426,-3.382,1.9373094697184128,20.594190035646037,2,1,-2.663561944415316,-12.762644877779794,1,56.38858790840088,-0.7304569572536251,4,25.316,1
WMT,2025-03-10,ACCION,0,-4.252,-2.43,1.5000869568000752,31.32956250235297,2,2,-2.663561944415316,-1.5885203986208523,1,50.502915181919164,-1.3604790316317084,2,-0.102,0
QQQ,2025-03-10,ETF,1,-3.876,-2.685,1.9259617091139152,28.51458343967468,0,1,-2.663561944415316,-1.2120697348456444,1,14.533054873742266,-0.29878419645019494,2,3.948,1
AAPL,2025-03-10,ACCION,0,-4.848,-2.818,1.5227160220989806,37.744911280711875,0,3,-2.663561944415316,-2.184396807599309,1,38.51764044134659,-0.7553416592189016,2,-2.967,0
BAC,2025-03-10,ACCION,0,-3.792,-2.256,1.8215202369200394,26.435677738230112,0,1,-2.663561944415316,-1.128716366932525,1,17.68690917516219,-2.710243611625498,2,8.135,1
META,2025-03-13,ACCION,0,-4.668,-2.324,0.9971990592130621,33.22298103561229,0,2,-1.333065553127566,-3.3347555930940183,1,37.682263374047245,-0.16139715538490404,2,2.112,1
GOOGL,2025-03-28,ACCION,0,-4.875,-2.191,1.4366286236504293,32.82293546824799,2,1,-2.013832148711203,-2.861660025372637,1,4.052758519565869,-1.0346376460412954,2,1.821,1
AMZN,2025-03-28,ACCION,0,-4.291,-2.268,1.1636337707609452,37.336833721668434,0,1,-2.013832148711203,-2.2769899427962264,1,19.68699298666197,-0.7337428125059157,2,-4.073,0
META,2025-03-28,ACCION,0,-4.288,-2.008,1.0285349681321738,36.9166926390152,2,2,-2.013832148711203,-2.2743942693995933,1,34.561687500460216,-0.1905604189575672,2,-5.751,0
JNJ,2025-04-01,ACCION,0,-7.592,-5.064,2.467056473256113,34.02702584087392,0,1,0.2824553701041621,-7.874105622034578,0,9.495595280654625,-2.736553826311573,3,0.241,0
XLC,2025-04-03,ETF,1,-4.461,-3.66,1.971642513731225,33.185785046558124,0,1,-4.928091072982522,0.4675907396183403,1,20.182762990288804,-2.3412476920233387,2,-2.507,0
SPY,2025-04-03,ETF,1,-4.928,-3.991,1.7769801478682297,31.88683113698427,0,1,-4.928091072982522,0.0,1,9.768725704869327,-0.48370988556051736,2,-1.917,0
