ticker,fecha,tipo_activo,ret_1d,zscore,vol_ratio,rsi_14,dias_consec,n_alcistas,magnitud,dias_rec,recup_5d,ret_5d,recup_10d,ret_10d,recup_20d,ret_20d,recup_60d,ret_60d,bucket_vol,bucket_rsi,bucket_streak,tipo_x_mag
BAC,2022-01-18,ACCION,-3.444,-2.079,1.387,48.2,3,3,Moderada (-3% a -5%),17.0,0.0,-1.79,0.0,1.47,0.0,3.31,0.0,-15.67,Normal (0.8-1.5x),Neutral (30-70),3-4 días bajando,ACCION | Moderada (-3% a -5%)
BAC,2022-03-01,ACCION,-3.914,-2.145,1.473,32.3,1,1,Moderada (-3% a -5%),21.0,0.0,-8.69,0.0,-1.81,0.0,2.78,0.0,-15.2,Normal (0.8-1.5x),Neutral (30-70),1-2 días bajando,ACCION | Moderada (-3% a -5%)
BAC,2022-03-07,ACCION,-6.374,-3.087,1.919,24.1,2,1,Fuerte (-5% a -10%),2.0,1.0,7.46,1.0,11.74,0.0,6.49,0.0,-4.36,Alto (1.5-2.5x),Sobrevendido (<30),1-2 días bajando,ACCION | Fuerte (-5% a -10%)
BAC,2022-09-13,ACCION,-3.601,-2.028,1.131,48.9,0,0,Moderada (-3% a -5%),42.0,0.0,0.5,0.0,-10.09,0.0,-12.44,0.0,-3.14,Normal (0.8-1.5x),Neutral (30-70),0 — caída aislada,ACCION | Moderada (-3% a -5%)
BAC,2022-12-05,ACCION,-4.462,-2.028,2.029,37.6,2,0,Moderada (-3% a -5%),59.0,0.0,-5.05,0.0,-6.99,0.0,-0.96,0.0,-0.26,Alto (1.5-2.5x),Neutral (30-70),1-2 días bajando,ACCION | Moderada (-3% a -5%)
BAC,2023-03-07,ACCION,-3.197,-2.775,1.568,33.4,1,1,Moderada (-3% a -5%),282.0,0.0,-12.85,0.0,-13.36,0.0,-15.21,0.0,-15.15,Alto (1.5-2.5x),Neutral (30-70),1-2 días bajando,ACCION | Moderada (-3% a -5%)
BAC,2023-03-09,ACCION,-6.204,-4.316,2.981,20.5,3,1,Fuerte (-5% a -10%),137.0,0.0,-5.14,0.0,-11.69,0.0,-8.84,0.0,-5.8,Muy alto (>2.5x),Sobrevendido (<30),3-4 días bajando,ACCION | Fuerte (-5% a -10%)
BAC,2023-03-13,ACCION,-5.814,-3.515,4.082,15.0,5,1,Fuerte (-5% a -10%),35.0,0.0,-2.67,0.0,-0.07,0.0,0.7,0.0,4.23,Muy alto (>2.5x),Sobrevendido (<30),5+ días bajando,ACCION | Fuerte (-5% a -10%)
BAC,2023-03-17,ACCION,-3.97,-2.252,1.759,19.5,0,1,Moderada (-3% a -5%),28.0,0.0,-2.44,0.0,2.8,1.0,9.17,1.0,6.52,Alto (1.5-2.5x),Sobrevendido (<30),0 — caída aislada,ACCION | Moderada (-3% a -5%)
BAC,2023-08-15,ACCION,-3.201,-2.243,1.052,41.9,1,0,Moderada (-3% a -5%),107.0,0.0,-5.01,0.0,-2.57,0.0,-2.74,0.0,-6.07,Normal (0.8-1.5x),Neutral (30-70),1-2 días bajando,ACCION | Moderada (-3% a -5%)
BAC,2023-10-27,ACCION,-3.637,-2.36,1.142,33.6,0,0,Moderada (-3% a -5%),4.0,1.0,12.91,1.0,9.97,1.0,17.44,1.0,33.72,Normal (0.8-1.5x),Neutral (30-70),0 — caída aislada,ACCION | Moderada (-3% a -5%)
BAC,2024-04-16,ACCION,-3.533,-2.735,2.386,36.1,0,2,Moderada (-3% a -5%),3.0,1.0,10.64,1.0,6.72,1.0,10.99,1.0,20.65,Alto (1.5-2.5x),Neutral (30-70),0 — caída aislada,ACCION | Moderada (-3% a -5%)
BAC,2024-08-02,ACCION,-4.861,-3.21,1.701,28.0,2,2,Moderada (-3% a -5%),17.0,0.0,1.86,0.0,4.68,1.0,8.44,1.0,14.15,Alto (1.5-2.5x),Sobrevendido (<30),1-2 días bajando,ACCION | Moderada (-3% a -5%)
BAC,2024-12-18,ACCION,-3.441,-2.222,1.272,33.8,3,2,Moderada (-3% a -5%),19.0,0.0,2.41,0.0,3.01,1.0,7.26,0.0,-2.35,Normal (0.8-1.5x),Neutral (30-70),3-4 días bajando,ACCION | Moderada (-3% a -5%)
BAC,2025-03-04,ACCION,-6.343,-4.077,2.119,34.2,1,2,Fuerte (-5% a -10%),98.0,0.0,-6.59,0.0,-1.77,0.0,-2.15,0.0,4.33,Alto (1.5-2.5x),Neutral (30-70),1-2 días bajando,ACCION | Fuerte (-5% a -10%)
BAC,2025-03-10,ACCION,-3.792,-2.256,1.822,26.4,0,1,Moderada (-3% a -5%),7.0,1.0,4.04,1.0,8.13,0.0,-10.67,1.0,11.37,Alto (1.5-2.5x),Sobrevendido (<30),0 — caída aislada,ACCION | Moderada (-3% a -5%)
BAC,2025-04-03,ACCION,-11.063,-4.991,2.656,26.8,0,1,Extrema (>-10%),39.0,0.0,-3.68,0.0,0.51,0.0,10.34,1.0,30.13,Muy alto (>2.5x),Sobrevendido (<30),0 — caída aislada,ACCION | Extrema (>-10%)
BAC,2025-04-04,ACCION,-7.603,-3.057,2.325,21.2,1,1,Fuerte (-5% a -10%),11.0,0.0,4.54,0.0,7.36,1.0,19.57,1.0,42.47,Alto (1.5-2.5x),Sobrevendido (<30),1-2 días bajando,ACCION | Fuerte (-5% a -10%)
BAC,2025-07-08,ACCION,-3.103,-2.422,2.053,59.0,1,3,Moderada (-3% a -5%),45.0,0.0,-2.12,0.0,1.31,0.0,-3.37,1.0,8.08,Alto (1.5-2.5x),Neutral (30-70),1-2 días bajando,ACCION | Moderada (-3% a -5%)
BAC,2025-08-01,ACCION,-3.406,-2.805,1.245,38.6,1,2,Moderada (-3% a -5%),11.0,0.0,0.77,0.0,2.8,1.0,11.13,1.0,16.77,Normal (0.8-1.5x),Neutral (30-70),1-2 días bajando,ACCION | Moderada (-3% a -5%)
BAC,2025-10-16,ACCION,-3.52,-2.621,1.449,50.3,0,2,Moderada (-3% a -5%),8.0,0.0,2.62,1.0,5.13,1.0,4.82,1.0,8.69,Normal (0.8-1.5x),Neutral (30-70),0 — caída aislada,ACCION | Moderada (-3% a -5%)
BAC,2026-01-14,ACCION,-3.777,-3.167,2.269,36.0,3,2,Moderada (-3% a -5%),21.0,0.0,-0.06,0.0,1.14,0.0,0.08,0.0,2.23,Alto (1.5-2.5x),Neutral (30-70),3-4 días bajando,ACCION | Moderada (-3% a -5%)
BAC,2026-02-23,ACCION,-3.75,-2.694,1.299,36.8,0,2,Moderada (-3% a -5%),49.0,0.0,-2.47,0.0,-5.68,0.0,-6.43,0.0,-0.16,Normal (0.8-1.5x),Neutral (30-70),0 — caída aislada,ACCION | Moderada (-3% a -5%)
BAC,2026-02-27,ACCION,-4.723,-2.998,1.769,36.4,0,1,Moderada (-3% a -5%),41.0,0.0,-1.84,0.0,-5.71,0.0,-5.21,1.0,5.35,Alto (1.5-2.5x),Neutral (30-70),0 — caída aislada,ACCION | Moderada (-3% a -5%)
XOM,2016-01-20,ACCION,-4.215,-2.244,1.818,38.5,2,0,Moderada (-3% a -5%),2.0,0.0,2.88,1.0,7.24,1.0,13.69,1.0,17.16,Alto (1.5-2.5x),Neutral (30-70),1-2 días bajando,ACCION | Moderada (-3% a -5%)
XOM,2016-08-01,ACCION,-3.474,-3.42,2.058,23.3,5,2,Moderada (-3% a -5%),17.0,0.0,3.18,0.0,3.14,0.0,3.18,0.0,1.86,Alto (1.5-2.5x),Sobrevendido (<30),5+ días bajando,ACCION | Moderada (-3% a -5%)
XOM,2018-02-02,ACCION,-5.097,-5.168,2.43,41.4,0,2,Fuerte (-5% a -10%),234.0,0.0,-9.43,0.0,-8.53,0.0,-8.85,0.0,-8.04,Alto (1.5-2.5x),Neutral (30-70),0 — caída aislada,ACCION | Fuerte (-5% a -10%)
XOM,2018-02-05,ACCION,-5.69,-4.551,2.3,29.6,1,1,Fuerte (-5% a -10%),122.0,0.0,-3.16,0.0,-4.01,0.0,-3.46,0.0,-2.68,Alto (1.5-2.5x),Sobrevendido (<30),1-2 días bajando,ACCION | Fuerte (-5% a -10%)
XOM,2018-04-27,ACCION,-3.797,-2.137,1.207,51.2,0,1,Moderada (-3% a -5%),13.0,0.0,-1.14,1.0,5.55,0.0,2.21,1.0,7.79,Normal (0.8-1.5x),Neutral (30-70),0 — caída aislada,ACCION | Moderada (-3% a -5%)
XOM,2018-10-11,ACCION,-3.455,-3.253,1.721,38.0,1,2,Moderada (-3% a -5%),179.0,0.0,0.31,0.0,-4.03,0.0,0.13,0.0,-10.35,Alto (1.5-2.5x),Neutral (30-70),1-2 días bajando,ACCION | Moderada (-3% a -5%)
XOM,2018-12-24,ACCION,-3.831,-2.276,0.797,20.1,6,0,Moderada (-3% a -5%),2.0,1.0,6.38,1.0,10.55,1.0,8.99,1.0,24.22,Bajo (<0.8x),Sobrevendido (<30),5+ días bajando,ACCION | Moderada (-3% a -5%)
XOM,2019-08-14,ACCION,-4.029,-3.1,1.479,30.4,0,0,Moderada (-3% a -5%),23.0,0.0,3.06,0.0,0.04,1.0,6.4,1.0,7.92,Normal (0.8-1.5x),Neutral (30-70),0 — caída aislada,ACCION | Moderada (-3% a -5%)
XOM,2020-01-31,ACCION,-4.121,-3.333,1.978,22.0,0,0,Moderada (-3% a -5%),399.0,0.0,-1.05,0.0,-0.96,0.0,-12.02,0.0,-26.57,Alto (1.5-2.5x),Sobrevendido (<30),0 — caída aislada,ACCION | Moderada (-3% a -5%)
XOM,2020-02-24,ACCION,-4.685,-3.221,1.562,24.6,2,0,Moderada (-3% a -5%),365.0,0.0,-4.4,0.0,-25.73,0.0,-44.2,0.0,-20.53,Alto (1.5-2.5x),Sobrevendido (<30),1-2 días bajando,ACCION | Moderada (-3% a -5%)
XOM,2020-02-25,ACCION,-3.833,-2.419,1.709,20.6,3,0,Moderada (-3% a -5%),358.0,0.0,-5.35,0.0,-19.91,0.0,-34.61,0.0,-14.67,Alto (1.5-2.5x),Sobrevendido (<30),3-4 días bajando,ACCION | Moderada (-3% a -5%)
XOM,2020-02-27,ACCION,-6.018,-3.407,2.047,15.0,5,0,Fuerte (-5% a -10%),4.0,0.0,0.58,0.0,-25.37,0.0,-22.08,0.0,-8.74,Alto (1.5-2.5x),Sobrevendido (<30),5+ días bajando,ACCION | Fuerte (-5% a -10%)
XOM,2020-03-03,ACCION,-4.788,-2.293,1.869,29.5,0,0,Moderada (-3% a -5%),94.0,0.0,-15.38,0.0,-28.25,0.0,-25.98,0.0,-10.5,Alto (1.5-2.5x),Sobrevendido (<30),0 — caída aislada,ACCION | Moderada (-3% a -5%)
XOM,2020-03-06,ACCION,-4.829,-2.071,1.913,26.2,1,0,Moderada (-3% a -5%),89.0,0.0,-20.07,0.0,-31.35,0.0,-17.78,0.0,1.13,Alto (1.5-2.5x),Sobrevendido (<30),1-2 días bajando,ACCION | Moderada (-3% a -5%)
XOM,2020-03-09,ACCION,-12.225,-4.506,2.28,20.1,2,0,Extrema (>-10%),85.0,0.0,-17.61,0.0,-24.87,0.0,-3.32,1.0,19.91,Alto (1.5-2.5x),Sobrevendido (<30),1-2 días bajando,ACCION | Extrema (>-10%)
XOM,2020-03-12,ACCION,-11.434,-3.561,1.721,19.5,1,0,Extrema (>-10%),27.0,0.0,-7.4,0.0,4.41,1.0,16.0,1.0,50.08,Alto (1.5-2.5x),Sobrevendido (<30),1-2 días bajando,ACCION | Extrema (>-10%)
XOM,2020-03-16,ACCION,-9.523,-2.666,1.131,19.5,0,0,Fuerte (-5% a -10%),10.0,0.0,-8.81,0.0,8.73,1.0,23.02,1.0,49.7,Normal (0.8-1.5x),Sobrevendido (<30),0 — caída aislada,ACCION | Fuerte (-5% a -10%)
XOM,2020-03-18,ACCION,-10.024,-2.528,1.164,22.9,0,0,Extrema (>-10%),7.0,1.0,12.59,1.0,13.32,1.0,18.21,1.0,45.18,Normal (0.8-1.5x),Sobrevendido (<30),0 — caída aislada,ACCION | Extrema (>-10%)
XOM,2020-06-11,ACCION,-8.825,-2.108,1.574,48.1,2,1,Fuerte (-5% a -10%),217.0,0.0,1.6,0.0,-2.19,0.0,-7.64,0.0,-13.71,Alto (1.5-2.5x),Neutral (30-70),1-2 días bajando,ACCION | Fuerte (-5% a -10%)
XOM,2021-03-18,ACCION,-4.312,-2.112,1.154,51.8,0,3,Moderada (-3% a -5%),48.0,0.0,-1.11,0.0,1.02,0.0,-0.26,1.0,10.85,Normal (0.8-1.5x),Neutral (30-70),0 — caída aislada,ACCION | Moderada (-3% a -5%)
XOM,2021-06-17,ACCION,-3.292,-2.063,1.208,55.0,1,3,Moderada (-3% a -5%),6.0,1.0,4.08,0.0,2.05,0.0,-7.53,0.0,-9.33,Normal (0.8-1.5x),Neutral (30-70),1-2 días bajando,ACCION | Moderada (-3% a -5%)
XOM,2021-11-19,ACCION,-4.622,-2.864,1.669,40.0,2,2,Moderada (-3% a -5%),46.0,0.0,1.52,0.0,1.5,0.0,-2.49,1.0,30.57,Alto (1.5-2.5x),Neutral (30-70),1-2 días bajando,ACCION | Moderada (-3% a -5%)
XOM,2021-11-26,ACCION,-3.513,-2.157,1.294,44.0,0,2,Moderada (-3% a -5%),38.0,0.0,-0.59,0.0,2.87,0.0,1.04,1.0,26.73,Normal (0.8-1.5x),Neutral (30-70),0 — caída aislada,ACCION | Moderada (-3% a -5%)
XOM,2022-03-09,ACCION,-5.685,-3.152,1.729,59.7,0,3,Fuerte (-5% a -10%),36.0,0.0,-7.08,0.0,0.41,0.0,1.04,1.0,20.91,Alto (1.5-2.5x),Neutral (30-70),0 — caída aislada,ACCION | Fuerte (-5% a -10%)
XOM,2022-03-14,ACCION,-3.58,-2.023,0.981,54.5,1,3,Moderada (-3% a -5%),11.0,0.0,0.39,0.0,1.14,0.0,2.41,1.0,29.04,Normal (0.8-1.5x),Neutral (30-70),1-2 días bajando,ACCION | Moderada (-3% a -5%)
XOM,2022-03-15,ACCION,-5.691,-2.805,1.234,44.4,2,2,Fuerte (-5% a -10%),6.0,0.0,5.98,1.0,6.67,1.0,10.85,1.0,33.87,Normal (0.8-1.5x),Neutral (30-70),1-2 días bajando,ACCION | Fuerte (-5% a -10%)
XOM,2022-05-09,ACCION,-7.885,-3.315,1.525,47.0,0,2,Fuerte (-5% a -10%),7.0,1.0,8.79,1.0,12.3,1.0,23.64,0.0,4.29,Alto (1.5-2.5x),Neutral (30-70),0 — caída aislada,ACCION | Fuerte (-5% a -10%)
XOM,2022-06-13,ACCION,-4.589,-2.249,1.213,51.6,2,3,Moderada (-3% a -5%),77.0,0.0,-4.56,0.0,-4.54,0.0,-11.49,0.0,-0.02,Normal (0.8-1.5x),Neutral (30-70),1-2 días bajando,ACCION | Moderada (-3% a -5%)
XOM,2022-06-17,ACCION,-5.766,-2.524,2.107,34.7,2,2,Fuerte (-5% a -10%),4.0,0.0,3.38,0.0,-1.52,0.0,2.5,1.0,14.51,Alto (1.5-2.5x),Neutral (30-70),1-2 días bajando,ACCION | Fuerte (-5% a -10%)
XOM,2022-09-23,ACCION,-5.322,-2.498,1.433,32.3,6,2,Fuerte (-5% a -10%),10.0,0.0,1.82,1.0,17.82,1.0,23.45,1.0,23.63,Normal (0.8-1.5x),Neutral (30-70),5+ días bajando,ACCION | Fuerte (-5% a -10%)
XOM,2022-11-09,ACCION,-4.474,-2.199,1.034,57.3,0,3,Moderada (-3% a -5%),5.0,0.0,4.52,1.0,5.16,0.0,-3.34,1.0,6.38,Normal (0.8-1.5x),Neutral (30-70),0 — caída aislada,ACCION | Moderada (-3% a -5%)
XOM,2023-01-03,ACCION,-3.436,-2.057,0.837,47.0,0,2,Moderada (-3% a -5%),3.0,0.0,3.36,1.0,3.85,1.0,7.73,1.0,3.59,Normal (0.8-1.5x),Neutral (30-70),0 — caída aislada,ACCION | Moderada (-3% a -5%)
XOM,2023-02-17,ACCION,-3.845,-2.183,1.179,46.0,4,2,Moderada (-3% a -5%),45.0,0.0,-0.66,0.0,2.27,0.0,-7.93,0.0,-7.07,Normal (0.8-1.5x),Neutral (30-70),3-4 días bajando,ACCION | Moderada (-3% a -5%)
XOM,2023-03-15,ACCION,-4.975,-2.815,1.721,28.2,0,2,Moderada (-3% a -5%),6.0,0.0,2.92,1.0,7.22,1.0,13.92,1.0,6.59,Alto (1.5-2.5x),Sobrevendido (<30),0 — caída aislada,ACCION | Moderada (-3% a -5%)
XOM,2023-05-02,ACCION,-3.985,-2.104,1.585,41.5,1,2,Moderada (-3% a -5%),122.0,0.0,-0.87,0.0,-6.08,0.0,-6.39,0.0,-4.57,Alto (1.5-2.5x),Neutral (30-70),1-2 días bajando,ACCION | Moderada (-3% a -5%)
XOM,2023-07-06,ACCION,-3.732,-2.439,1.159,41.2,1,1,Moderada (-3% a -5%),25.0,0.0,1.57,0.0,0.48,1.0,4.08,1.0,15.18,Normal (0.8-1.5x),Neutral (30-70),1-2 días bajando,ACCION | Moderada (-3% a -5%)
XOM,2023-07-14,ACCION,-3.444,-2.102,1.65,38.1,1,0,Moderada (-3% a -5%),10.0,0.0,2.92,0.0,3.19,1.0,10.79,1.0,10.79,Alto (1.5-2.5x),Neutral (30-70),1-2 días bajando,ACCION | Moderada (-3% a -5%)
XOM,2023-10-04,ACCION,-3.738,-2.638,1.221,41.9,0,2,Moderada (-3% a -5%),173.0,0.0,-4.49,0.0,1.3,0.0,-5.26,0.0,-9.51,Normal (0.8-1.5x),Neutral (30-70),0 — caída aislada,ACCION | Moderada (-3% a -5%)
XOM,2023-10-11,ACCION,-3.585,-2.379,3.005,36.6,1,1,Moderada (-3% a -5%),6.0,1.0,6.07,0.0,1.97,0.0,-3.34,0.0,-4.36,Muy alto (>2.5x),Neutral (30-70),1-2 días bajando,ACCION | Moderada (-3% a -5%)
XOM,2024-08-20,ACCION,-3.332,-2.619,1.144,45.7,0,3,Moderada (-3% a -5%),6.0,0.0,2.71,0.0,-0.45,0.0,0.0,1.0,6.01,Normal (0.8-1.5x),Neutral (30-70),0 — caída aislada,ACCION | Moderada (-3% a -5%)
XOM,2024-09-10,ACCION,-3.643,-2.698,1.571,38.6,0,2,Moderada (-3% a -5%),9.0,0.0,3.03,1.0,5.62,1.0,10.12,1.0,3.97,Alto (1.5-2.5x),Neutral (30-70),0 — caída aislada,ACCION | Moderada (-3% a -5%)
XOM,2024-10-15,ACCION,-3.006,-2.093,1.011,52.7,0,3,Moderada (-3% a -5%),392.0,0.0,0.29,0.0,-2.55,0.0,0.0,0.0,-8.44,Normal (0.8-1.5x),Neutral (30-70),0 — caída aislada,ACCION | Moderada (-3% a -5%)
XOM,2025-02-12,ACCION,-3.009,-2.312,1.231,46.5,0,0,Moderada (-3% a -5%),8.0,1.0,4.33,0.0,2.61,0.0,1.23,0.0,-0.04,Normal (0.8-1.5x),Neutral (30-70),0 — caída aislada,ACCION | Moderada (-3% a -5%)
XOM,2025-03-03,ACCION,-3.207,-2.384,1.274,45.1,0,1,Moderada (-3% a -5%),7.0,1.0,3.75,1.0,5.57,1.0,10.37,0.0,-4.37,Normal (0.8-1.5x),Neutral (30-70),0 — caída aislada,ACCION | Moderada (-3% a -5%)
XOM,2025-04-03,ACCION,-5.258,-3.429,1.205,45.5,1,1,Fuerte (-5% a -10%),176.0,0.0,-11.12,0.0,-4.9,0.0,-5.53,0.0,-1.94,Normal (0.8-1.5x),Neutral (30-70),1-2 días bajando,ACCION | Fuerte (-5% a -10%)
XOM,2025-04-04,ACCION,-7.196,-3.934,1.699,31.2,2,0,Fuerte (-5% a -10%),70.0,0.0,-1.15,0.0,0.97,0.0,-1.03,0.0,7.41,Alto (1.5-2.5x),Neutral (30-70),1-2 días bajando,ACCION | Fuerte (-5% a -10%)
XOM,2025-04-10,ACCION,-5.548,-2.655,1.639,32.6,0,0,Fuerte (-5% a -10%),7.0,1.0,6.99,1.0,8.65,1.0,7.39,1.0,14.93,Alto (1.5-2.5x),Neutral (30-70),0 — caída aislada,ACCION | Fuerte (-5% a -10%)
XOM,2025-07-18,ACCION,-3.484,-2.517,1.825,41.8,4,0,Moderada (-3% a -5%),11.0,0.0,2.44,0.0,1.74,0.0,-0.27,1.0,5.12,Alto (1.5-2.5x),Neutral (30-70),3-4 días bajando,ACCION | Moderada (-3% a -5%)
XOM,2026-01-06,ACCION,-3.438,-2.895,1.364,55.6,0,3,Moderada (-3% a -5%),7.0,1.0,4.54,1.0,10.38,1.0,21.92,1.0,33.63,Normal (0.8-1.5x),Neutral (30-70),0 — caída aislada,ACCION | Moderada (-3% a -5%)
XOM,2026-04-01,ACCION,-5.234,-3.059,1.474,54.2,1,3,Fuerte (-5% a -10%),inf,0.0,-3.57,0.0,-5.47,0.0,-4.01,,,Normal (0.8-1.5x),Neutral (30-70),1-2 días bajando,ACCION | Fuerte (-5% a -10%)
XOM,2026-04-08,ACCION,-4.692,-2.782,1.196,46.4,0,3,Moderada (-3% a -5%),inf,0.0,-4.62,0.0,-4.3,0.0,-4.82,,,Normal (0.8-1.5x),Neutral (30-70),0 — caída aislada,ACCION | Moderada (-3% a -5%)
XOM,2026-04-17,ACCION,-3.645,-2.02,1.128,36.5,0,2,Moderada (-3% a -5%),12.0,0.0,1.69,1.0,4.31,1.0,8.57,,,Normal (0.8-1.5x),Neutral (30-70),0 — caída aislada,ACCION | Moderada (-3% a -5%)
XOM,2026-05-06,ACCION,-3.997,-2.155,1.181,42.6,0,2,Moderada (-3% a -5%),9.0,0.0,1.94,1.0,5.82,0.0,2.95,,,Normal (0.8-1.5x),Neutral (30-70),0 — caída aislada,ACCION | Moderada (-3% a -5%)
XOM,2026-05-20,ACCION,-3.857,-2.078,1.077,54.8,0,3,Moderada (-3% a -5%),inf,0.0,-5.96,0.0,-2.71,0.0,-11.82,,,Normal (0.8-1.5x),Neutral (30-70),0 — caída aislada,ACCION | Moderada (-3% a -5%)
JNJ,2016-02-05,ACCION,-3.234,-2.546,1.341,48.4,1,3,Moderada (-3% a -5%),13.0,0.0,1.27,1.0,4.94,1.0,6.94,1.0,12.9,Normal (0.8-1.5x),Neutral (30-70),1-2 días bajando,ACCION | Moderada (-3% a -5%)
JNJ,2017-04-18,ACCION,-3.102,-4.136,2.249,36.2,0,2,Moderada (-3% a -5%),27.0,0.0,1.32,0.0,1.54,1.0,4.88,1.0,8.96,Alto (1.5-2.5x),Neutral (30-70),0 — caída aislada,ACCION | Moderada (-3% a -5%)
JNJ,2018-01-23,ACCION,-4.259,-5.274,2.667,44.9,0,3,Moderada (-3% a -5%),289.0,0.0,0.42,0.0,-7.05,0.0,-8.4,0.0,-9.49,Muy alto (>2.5x),Neutral (30-70),0 — caída aislada,ACCION | Moderada (-3% a -5%)
JNJ,2018-02-05,ACCION,-5.295,-4.394,2.141,27.1,1,1,Fuerte (-5% a -10%),196.0,0.0,-0.09,0.0,0.37,0.0,-1.03,0.0,-4.68,Alto (1.5-2.5x),Sobrevendido (<30),1-2 días bajando,ACCION | Fuerte (-5% a -10%)
JNJ,2018-02-08,ACCION,-3.85,-2.904,1.127,25.0,1,1,Moderada (-3% a -5%),8.0,0.0,3.85,1.0,4.48,1.0,6.57,0.0,-1.57,Normal (0.8-1.5x),Sobrevendido (<30),1-2 días bajando,ACCION | Moderada (-3% a -5%)
JNJ,2018-11-21,ACCION,-3.045,-3.18,1.322,48.6,1,3,Moderada (-3% a -5%),7.0,1.0,3.37,0.0,3.07,0.0,-9.21,0.0,-4.02,Normal (0.8-1.5x),Neutral (30-70),1-2 días bajando,ACCION | Moderada (-3% a -5%)
JNJ,2018-12-14,ACCION,-10.038,-6.019,5.353,28.9,0,2,Extrema (>-10%),370.0,0.0,-3.69,0.0,-2.97,0.0,-2.74,0.0,4.46,Muy alto (>2.5x),Sobrevendido (<30),0 — caída aislada,ACCION | Extrema (>-10%)
JNJ,2018-12-24,ACCION,-4.099,-2.217,0.506,22.4,1,1,Moderada (-3% a -5%),7.0,0.0,4.0,1.0,4.96,0.0,3.41,1.0,12.19,Bajo (<0.8x),Sobrevendido (<30),1-2 días bajando,ACCION | Moderada (-3% a -5%)
JNJ,2019-05-29,ACCION,-4.188,-4.824,3.232,29.0,1,1,Moderada (-3% a -5%),9.0,0.0,2.32,1.0,7.88,1.0,8.01,0.0,-0.05,Muy alto (>2.5x),Sobrevendido (<30),1-2 días bajando,ACCION | Moderada (-3% a -5%)
JNJ,2019-07-12,ACCION,-4.147,-3.716,2.566,34.6,2,1,Moderada (-3% a -5%),145.0,0.0,-2.97,0.0,-2.66,0.0,-1.68,0.0,-0.11,Muy alto (>2.5x),Neutral (30-70),1-2 días bajando,ACCION | Moderada (-3% a -5%)
JNJ,2019-10-18,ACCION,-6.22,-4.714,3.104,42.4,0,0,Fuerte (-5% a -10%),34.0,0.0,0.51,0.0,2.74,0.0,5.67,1.0,15.92,Muy alto (>2.5x),Neutral (30-70),0 — caída aislada,ACCION | Fuerte (-5% a -10%)
JNJ,2020-02-27,ACCION,-3.174,-4.015,1.763,25.3,3,2,Moderada (-3% a -5%),47.0,0.0,2.08,0.0,-9.85,0.0,-9.02,1.0,4.49,Alto (1.5-2.5x),Sobrevendido (<30),3-4 días bajando,ACCION | Moderada (-3% a -5%)
JNJ,2020-02-28,ACCION,-3.335,-3.645,2.542,19.6,4,1,Moderada (-3% a -5%),3.0,1.0,5.61,0.0,-0.14,0.0,-8.42,1.0,8.24,Muy alto (>2.5x),Sobrevendido (<30),3-4 días bajando,ACCION | Moderada (-3% a -5%)
JNJ,2020-03-03,ACCION,-3.164,-2.816,1.639,31.6,0,2,Moderada (-3% a -5%),1.0,1.0,4.46,0.0,0.74,0.0,-3.29,1.0,9.14,Alto (1.5-2.5x),Neutral (30-70),0 — caída aislada,ACCION | Moderada (-3% a -5%)
JNJ,2020-03-09,ACCION,-3.936,-2.71,1.456,38.1,0,2,Moderada (-3% a -5%),30.0,0.0,-6.82,0.0,-18.54,0.0,2.43,1.0,9.7,Normal (0.8-1.5x),Neutral (30-70),0 — caída aislada,ACCION | Moderada (-3% a -5%)
JNJ,2020-03-11,ACCION,-6.947,-3.874,1.674,36.3,0,1,Fuerte (-5% a -10%),28.0,0.0,2.4,0.0,-9.41,1.0,8.7,1.0,12.53,Alto (1.5-2.5x),Neutral (30-70),0 — caída aislada,ACCION | Fuerte (-5% a -10%)
JNJ,2020-03-12,ACCION,-4.848,-2.497,1.885,31.4,1,1,Moderada (-3% a -5%),1.0,0.0,1.31,0.0,0.92,1.0,12.61,1.0,17.84,Alto (1.5-2.5x),Neutral (30-70),1-2 días bajando,ACCION | Moderada (-3% a -5%)
JNJ,2020-03-16,ACCION,-5.332,-2.353,1.473,37.5,0,1,Fuerte (-5% a -10%),1.0,0.0,-12.58,0.0,4.63,1.0,14.87,1.0,17.06,Normal (0.8-1.5x),Neutral (30-70),0 — caída aislada,ACCION | Fuerte (-5% a -10%)
JNJ,2020-03-19,ACCION,-5.861,-2.258,1.273,40.0,1,1,Fuerte (-5% a -10%),18.0,0.0,-0.38,0.0,4.8,1.0,19.65,1.0,11.95,Normal (0.8-1.5x),Neutral (30-70),1-2 días bajando,ACCION | Fuerte (-5% a -10%)
JNJ,2020-03-20,ACCION,-5.636,-2.051,1.308,35.6,2,1,Fuerte (-5% a -10%),10.0,0.0,2.73,1.0,11.91,1.0,26.51,1.0,21.33,Normal (0.8-1.5x),Neutral (30-70),1-2 días bajando,ACCION | Fuerte (-5% a -10%)
JNJ,2020-03-23,ACCION,-7.298,-2.498,1.332,31.1,3,1,Fuerte (-5% a -10%),3.0,1.0,19.68,1.0,25.75,1.0,34.68,1.0,30.48,Normal (0.8-1.5x),Neutral (30-70),3-4 días bajando,ACCION | Fuerte (-5% a -10%)
