ticker,ret,dias,bucket,recuperado
XLE,-4.136812153548231,29.0,Moderada (-3% a -5%),True
XLE,-3.937716462318197,5.0,Moderada (-3% a -5%),True
XLE,-3.4954604173123682,10.0,Moderada (-3% a -5%),True
XLE,-3.5225545794223767,35.0,Moderada (-3% a -5%),True
XLE,-3.9922824103704846,4.0,Moderada (-3% a -5%),True
XLE,-3.0921456555222937,147.0,Moderada (-3% a -5%),True
XLE,-3.8021471896336423,127.0,Moderada (-3% a -5%),True
XLE,-3.741422305833464,87.0,Moderada (-3% a -5%),True
XLE,-3.849330019956243,58.0,Moderada (-3% a -5%),True
XLE,-4.664519642561538,3.0,Moderada (-3% a -5%),True
XLE,-3.3368322537024375,1.0,Moderada (-3% a -5%),True
XLE,-3.41571127668171,8.0,Moderada (-3% a -5%),True
XLE,-4.199420851721336,8.0,Moderada (-3% a -5%),True
XLE,-3.2314341337906116,18.0,Moderada (-3% a -5%),True
XLE,-3.2045534008378507,2.0,Moderada (-3% a -5%),True
XLE,-3.2947564861128376,4.0,Moderada (-3% a -5%),True
XLE,-4.178828067414431,96.0,Moderada (-3% a -5%),True
XLE,-4.195379585734993,70.0,Moderada (-3% a -5%),True
XLE,-3.023240125396398,15.0,Moderada (-3% a -5%),True
XLE,-3.489443980015916,9.0,Moderada (-3% a -5%),True
XLE,-3.136654844160369,1196.0,Moderada (-3% a -5%),True
XLE,-3.384193027900728,1188.0,Moderada (-3% a -5%),True
XLE,-3.9483215577433395,13.0,Moderada (-3% a -5%),True
XLE,-3.2757637999510814,13.0,Moderada (-3% a -5%),True
XLE,-3.1373291234631173,6.0,Moderada (-3% a -5%),True
XLE,-4.045633684161388,2.0,Moderada (-3% a -5%),True
XLE,-3.3532861823517,28.0,Moderada (-3% a -5%),True
XLE,-3.9192334291526354,23.0,Moderada (-3% a -5%),True
XLE,-3.3505954739069255,12.0,Moderada (-3% a -5%),True
XLE,-3.1182235003380354,399.0,Moderada (-3% a -5%),True
XLE,-4.617635604335913,374.0,Moderada (-3% a -5%),True
XLE,-4.415163410815159,364.0,Moderada (-3% a -5%),True
XLE,-3.01866213801697,357.0,Moderada (-3% a -5%),True
XLE,-3.0572953905236067,97.0,Moderada (-3% a -5%),True
XLE,-3.6585137383198463,95.0,Moderada (-3% a -5%),True
XLE,-4.955270395370093,1.0,Moderada (-3% a -5%),True
XLE,-4.6967858161582114,2.0,Moderada (-3% a -5%),True
XLE,-4.273243107484959,1.0,Moderada (-3% a -5%),True
XLE,-3.1222215412419874,3.0,Moderada (-3% a -5%),True
XLE,-4.541809167300725,5.0,Moderada (-3% a -5%),True
XLE,-3.7558516734128577,252.0,Moderada (-3% a -5%),True
XLE,-4.922423887901917,216.0,Moderada (-3% a -5%),True
XLE,-3.407168146095041,160.0,Moderada (-3% a -5%),True
XLE,-3.463760610523947,4.0,Moderada (-3% a -5%),True
XLE,-3.1775792978751105,14.0,Moderada (-3% a -5%),True
XLE,-4.940657150746741,5.0,Moderada (-3% a -5%),True
XLE,-3.927768677385024,11.0,Moderada (-3% a -5%),True
XLE,-3.642114207961211,69.0,Moderada (-3% a -5%),True
XLE,-3.66538980161234,6.0,Moderada (-3% a -5%),True
XLE,-3.314590182728494,50.0,Moderada (-3% a -5%),True
XLE,-4.519589197130902,47.0,Moderada (-3% a -5%),True
XLE,-3.071782480053442,4.0,Moderada (-3% a -5%),True
XLE,-3.586699430246232,14.0,Moderada (-3% a -5%),True
XLE,-4.183953258772332,5.0,Moderada (-3% a -5%),True
XLE,-3.2267618400859344,1.0,Moderada (-3% a -5%),True
XLE,-3.501924309465587,23.0,Moderada (-3% a -5%),True
XLE,-3.8893939422378843,26.0,Moderada (-3% a -5%),True
XLE,-3.3813198935641497,18.0,Moderada (-3% a -5%),True
XLE,-3.3194044012992197,5.0,Moderada (-3% a -5%),True
XLE,-4.49371039954497,48.0,Moderada (-3% a -5%),True
XLE,-3.399525618942134,8.0,Moderada (-3% a -5%),True
XLE,-3.3791138536459875,98.0,Moderada (-3% a -5%),True
XLE,-3.254703156837002,90.0,Moderada (-3% a -5%),True
XLE,-3.5332697962595305,2.0,Moderada (-3% a -5%),True
XLE,-3.053692125231733,2.0,Moderada (-3% a -5%),True
XLE,-3.902258824171756,4.0,Moderada (-3% a -5%),True
XLE,-4.023511701089433,38.0,Moderada (-3% a -5%),True
XLE,-3.056477828140358,14.0,Moderada (-3% a -5%),True
XLE,-3.661990918758018,6.0,Moderada (-3% a -5%),True
XLE,-3.0051115960235353,2.0,Moderada (-3% a -5%),True
XLE,-3.1734178968712112,13.0,Moderada (-3% a -5%),True
XLE,-3.3070653150641505,3.0,Moderada (-3% a -5%),True
XLE,-4.003132675105114,37.0,Moderada (-3% a -5%),True
XLE,-3.7067206860522006,4.0,Moderada (-3% a -5%),True
XLE,-3.4751561448082335,30.0,Moderada (-3% a -5%),True
XLE,-3.968068622690657,15.0,Moderada (-3% a -5%),True
XLE,-3.708684924830574,5.0,Moderada (-3% a -5%),True
XLE,-3.389201988877477,44.0,Moderada (-3% a -5%),True
XLE,-3.7294824093745405,5.0,Moderada (-3% a -5%),True
XLE,-4.888288953556918,2.0,Moderada (-3% a -5%),True
XLE,-3.5097820511998057,3.0,Moderada (-3% a -5%),True
XLE,-3.5612410259266203,55.0,Moderada (-3% a -5%),True
XLE,-4.34833536234529,71.0,Moderada (-3% a -5%),True
XLE,-3.1401516125488027,5.0,Moderada (-3% a -5%),True
XLE,-3.2230286076330494,22.0,Moderada (-3% a -5%),True
XLE,-3.4945103818751044,14.0,Moderada (-3% a -5%),True
XLE,-3.053767933620055,14.0,Moderada (-3% a -5%),True
XLE,-3.738160567374893,48.0,Moderada (-3% a -5%),True
XLE,-3.5073148532302145,40.0,Moderada (-3% a -5%),True
XLE,-4.121111407061173,12.0,Moderada (-3% a -5%),True
XLE,-3.4752389687471186,inf,Moderada (-3% a -5%),False
XLK,-3.8171596907970007,47.0,Moderada (-3% a -5%),True
XLK,-3.943373299060271,2.0,Moderada (-3% a -5%),True
XLK,-3.2065990805003164,7.0,Moderada (-3% a -5%),True
XLK,-3.843508863800904,14.0,Moderada (-3% a -5%),True
XLK,-4.181711055463544,10.0,Moderada (-3% a -5%),True
XLK,-4.1428577088115865,5.0,Moderada (-3% a -5%),True
XLK,-3.207432236592489,20.0,Moderada (-3% a -5%),True
XLK,-4.846004014388161,156.0,Moderada (-3% a -5%),True
XLK,-4.479518817743056,14.0,Moderada (-3% a -5%),True
XLK,-3.5223224231122896,95.0,Moderada (-3% a -5%),True
XLK,-3.811725967487778,14.0,Moderada (-3% a -5%),True
XLK,-3.787458225870366,73.0,Moderada (-3% a -5%),True
XLK,-3.524492084485531,59.0,Moderada (-3% a -5%),True
XLK,-3.0382527110524693,5.0,Moderada (-3% a -5%),True
XLK,-3.76741216837323,25.0,Moderada (-3% a -5%),True
XLK,-4.174539966189272,3.0,Moderada (-3% a -5%),True
XLK,-3.0730700913085607,5.0,Moderada (-3% a -5%),True
XLK,-3.3078607890362988,12.0,Moderada (-3% a -5%),True
XLK,-4.1331504534091295,100.0,Moderada (-3% a -5%),True
XLK,-3.199408672771231,76.0,Moderada (-3% a -5%),True
XLK,-3.7976209374028014,1.0,Moderada (-3% a -5%),True
XLK,-3.155991165907135,63.0,Moderada (-3% a -5%),True
XLK,-4.723894006721396,34.0,Moderada (-3% a -5%),True
XLK,-3.7677299720355606,6.0,Moderada (-3% a -5%),True
XLK,-4.582529533952351,4.0,Moderada (-3% a -5%),True
XLK,-4.51950237978288,10.0,Moderada (-3% a -5%),True
XLK,-4.765452196346409,5.0,Moderada (-3% a -5%),True
XLK,-4.189917542612243,3.0,Moderada (-3% a -5%),True
XLK,-4.520817391247956,23.0,Moderada (-3% a -5%),True
XLK,-3.1168050672643943,5.0,Moderada (-3% a -5%),True
XLK,-4.242151224083878,7.0,Moderada (-3% a -5%),True
XLK,-3.4964118758283647,4.0,Moderada (-3% a -5%),True
XLK,-3.0749869540065644,525.0,Moderada (-3% a -5%),True
XLK,-3.054402244355925,45.0,Moderada (-3% a -5%),True
XLK,-3.6594268585237955,9.0,Moderada (-3% a -5%),True
XLK,-3.725130552780076,2.0,Moderada (-3% a -5%),True
XLK,-4.16752511906362,5.0,Moderada (-3% a -5%),True
XLK,-4.809561321055888,99.0,Moderada (-3% a -5%),True
XLK,-3.86995794918481,18.0,Moderada (-3% a -5%),True
XLK,-3.156196083366092,6.0,Moderada (-3% a -5%),True
XLK,-4.575630241602358,9.0,Moderada (-3% a -5%),True
XLK,-3.843598798212,40.0,Moderada (-3% a -5%),True
XLK,-4.432074337486835,11.0,Moderada (-3% a -5%),True
XLK,-4.070518266779965,7.0,Moderada (-3% a -5%),True
XLK,-4.270447877655615,209.0,Moderada (-3% a -5%),True
XLK,-4.11276851488922,17.0,Moderada (-3% a -5%),True
XLK,-3.4542655561418223,8.0,Moderada (-3% a -5%),True
XLK,-3.740439562824116,39.0,Moderada (-3% a -5%),True
XLK,-3.8896509414524827,89.0,Moderada (-3% a -5%),True
XLK,-4.1385481791275875,28.0,Moderada (-3% a -5%),True
XLK,-3.729436579661405,14.0,Moderada (-3% a -5%),True
XLK,-3.3313722074300722,4.0,Moderada (-3% a -5%),True
XLK,-4.593106741262309,10.0,Moderada (-3% a -5%),True
XLK,-3.2097855374861206,6.0,Moderada (-3% a -5%),True
XLK,-3.2252707841127326,6.0,Moderada (-3% a -5%),True
XLK,-4.901794701753193,18.0,Moderada (-3% a -5%),True
XLK,-3.640696613495853,75.0,Moderada (-3% a -5%),True
XLK,-3.0417251822677294,70.0,Moderada (-3% a -5%),True
XLK,-4.250939423925038,15.0,Moderada (-3% a -5%),True
XLK,-4.655158604338427,14.0,Moderada (-3% a -5%),True
XLK,-3.474538749446554,8.0,Moderada (-3% a -5%),True
XLK,-4.06959510311048,14.0,Moderada (-3% a -5%),True
XLK,-3.13912832656571,6.0,Moderada (-3% a -5%),True
XLK,-3.114941999082199,11.0,Moderada (-3% a -5%),True
XLV,-3.0556972208233946,320.0,Moderada (-3% a -5%),True
XLV,-4.253841275017822,3.0,Moderada (-3% a -5%),True
XLV,-3.872603802747654,3.0,Moderada (-3% a -5%),True
XLV,-4.430880405801297,154.0,Moderada (-3% a -5%),True
XLV,-3.47009156532343,6.0,Moderada (-3% a -5%),True
XLV,-3.3012281165551327,13.0,Moderada (-3% a -5%),True
XLV,-3.367330217933795,63.0,Moderada (-3% a -5%),True
XLV,-3.1519128358939996,95.0,Moderada (-3% a -5%),True
XLV,-3.0348490387352434,52.0,Moderada (-3% a -5%),True
XLV,-3.397885937557854,6.0,Moderada (-3% a -5%),True
XLV,-3.8210989114209726,29.0,Moderada (-3% a -5%),True
XLV,-3.3161120325719273,8.0,Moderada (-3% a -5%),True
XLV,-3.8419680945942614,6.0,Moderada (-3% a -5%),True
XLV,-3.804499924937077,5.0,Moderada (-3% a -5%),True
XLV,-3.040625102665351,3.0,Moderada (-3% a -5%),True
XLV,-3.173112392184807,7.0,Moderada (-3% a -5%),True
XLV,-3.035980038791186,61.0,Moderada (-3% a -5%),True
XLV,-3.64739446474982,222.0,Moderada (-3% a -5%),True
XLV,-3.0281374697374575,10.0,Moderada (-3% a -5%),True
XLV,-3.303637750133248,43.0,Moderada (-3% a -5%),True
XLV,-3.0082528848314305,30.0,Moderada (-3% a -5%),True
XLC,-3.7714930500825194,365.0,Moderada (-3% a -5%),True
XLC,-3.947089703702289,162.0,Moderada (-3% a -5%),True
XLC,-4.764972384789113,14.0,Moderada (-3% a -5%),True
XLC,-3.0303008140323495,9.0,Moderada (-3% a -5%),True
XLC,-3.2704613504843105,5.0,Moderada (-3% a -5%),True
XLC,-3.0950766665790996,3.0,Moderada (-3% a -5%),True
XLC,-3.142892762112759,4.0,Moderada (-3% a -5%),True
XLC,-3.236740562998941,3.0,Moderada (-3% a -5%),True
XLC,-3.5534917430784407,21.0,Moderada (-3% a -5%),True
XLC,-3.349948265271918,105.0,Moderada (-3% a -5%),True
XLC,-3.947638346939031,83.0,Moderada (-3% a -5%),True
XLC,-3.2939730612698503,1.0,Moderada (-3% a -5%),True
XLC,-3.648802666316553,76.0,Moderada (-3% a -5%),True
XLC,-4.29709643963897,47.0,Moderada (-3% a -5%),True
XLC,-3.3208875902686175,6.0,Moderada (-3% a -5%),True
XLC,-4.420139053820849,4.0,Moderada (-3% a -5%),True
XLC,-3.996411946127998,10.0,Moderada (-3% a -5%),True
XLC,-3.9783026597108195,5.0,Moderada (-3% a -5%),True
XLC,-3.1477879988385915,2.0,Moderada (-3% a -5%),True
XLC,-4.6052729006676,25.0,Moderada (-3% a -5%),True
XLC,-4.408816280013584,5.0,Moderada (-3% a -5%),True
XLC,-3.392664793150302,82.0,Moderada (-3% a -5%),True
XLC,-3.925426271907606,7.0,Moderada (-3% a -5%),True
XLC,-3.234525216976891,8.0,Moderada (-3% a -5%),True
XLC,-3.1731861277173423,23.0,Moderada (-3% a -5%),True
XLC,-3.3845846016423375,12.0,Moderada (-3% a -5%),True
XLC,-3.3238195353253452,9.0,Moderada (-3% a -5%),True
XLC,-4.335582328844179,449.0,Moderada (-3% a -5%),True
XLC,-3.2818653225328287,8.0,Moderada (-3% a -5%),True
XLC,-3.38622028950476,5.0,Moderada (-3% a -5%),True
XLC,-3.6860519026474248,392.0,Moderada (-3% a -5%),True
XLC,-3.2715748062309813,9.0,Moderada (-3% a -5%),True
XLC,-3.5489797859205363,2.0,Moderada (-3% a -5%),True
XLC,-3.07360775135449,323.0,Moderada (-3% a -5%),True
XLC,-4.725779805573183,11.0,Moderada (-3% a -5%),True
XLC,-3.6485802907965437,8.0,Moderada (-3% a -5%),True
XLC,-3.032959978624228,8.0,Moderada (-3% a -5%),True
XLC,-3.4655273172206513,19.0,Moderada (-3% a -5%),True
XLC,-3.1940980059989132,160.0,Moderada (-3% a -5%),True
XLC,-3.163591346717576,37.0,Moderada (-3% a -5%),True
XLC,-4.741037344047882,19.0,Moderada (-3% a -5%),True
XLC,-3.8992159209921384,22.0,Moderada (-3% a -5%),True
XLC,-3.141531671060205,57.0,Moderada (-3% a -5%),True
XLC,-4.330482786535306,13.0,Moderada (-3% a -5%),True
XLC,-3.562577022281166,11.0,Moderada (-3% a -5%),True
XLC,-4.460500333364181,29.0,Moderada (-3% a -5%),True
XLC,-3.4563625280339183,14.0,Moderada (-3% a -5%),True
AAPL,-3.50130821970166,1.0,Moderada (-3% a -5%),True
AAPL,-4.229420320665101,560.0,Moderada (-3% a -5%),True
AAPL,-3.2083920465701854,6.0,Moderada (-3% a -5%),True
AAPL,-4.469712809697457,10.0,Moderada (-3% a -5%),True
AAPL,-3.006023962774196,21.0,Moderada (-3% a -5%),True
AAPL,-3.1911576784703244,2.0,Moderada (-3% a -5%),True
AAPL,-3.151699582510592,426.0,Moderada (-3% a -5%),True
AAPL,-4.220460358615896,15.0,Moderada (-3% a -5%),True
AAPL,-3.0566283865700483,26.0,Moderada (-3% a -5%),True
AAPL,-3.357547067346911,77.0,Moderada (-3% a -5%),True
AAPL,-3.877669466833844,54.0,Moderada (-3% a -5%),True
AAPL,-3.185172503805034,5.0,Moderada (-3% a -5%),True
AAPL,-4.339007581280285,12.0,Moderada (-3% a -5%),True
AAPL,-4.0972400862111735,12.0,Moderada (-3% a -5%),True
AAPL,-4.632593459979317,336.0,Moderada (-3% a -5%),True
AAPL,-3.4301662704397273,322.0,Moderada (-3% a -5%),True
AAPL,-3.963213377992658,122.0,Moderada (-3% a -5%),True
AAPL,-4.777795982090883,115.0,Moderada (-3% a -5%),True
AAPL,-4.398868561629898,101.0,Moderada (-3% a -5%),True
AAPL,-3.5657023263278353,80.0,Moderada (-3% a -5%),True
AAPL,-3.1997776684720924,52.0,Moderada (-3% a -5%),True
AAPL,-3.1191546406943216,43.0,Moderada (-3% a -5%),True
AAPL,-3.8895561570765236,5.0,Moderada (-3% a -5%),True
AAPL,-3.1269586419205186,18.0,Moderada (-3% a -5%),True
AAPL,-4.622054534602293,13.0,Moderada (-3% a -5%),True
AAPL,-4.433845430617245,6.0,Moderada (-3% a -5%),True
AAPL,-4.750047701783588,77.0,Moderada (-3% a -5%),True
AAPL,-3.3872317585649014,6.0,Moderada (-3% a -5%),True
AAPL,-3.175948097881265,1.0,Moderada (-3% a -5%),True
AAPL,-3.243707374515481,63.0,Moderada (-3% a -5%),True
AAPL,-3.4730754606158154,34.0,Moderada (-3% a -5%),True
AAPL,-4.140204890061716,10.0,Moderada (-3% a -5%),True
AAPL,-3.0910449398105055,3.0,Moderada (-3% a -5%),True
AAPL,-4.801055302247049,11.0,Moderada (-3% a -5%),True
AAPL,-3.072567227337597,10.0,Moderada (-3% a -5%),True
AAPL,-4.551628750805836,8.0,Moderada (-3% a -5%),True
AAPL,-3.2645728557979314,32.0,Moderada (-3% a -5%),True
AAPL,-3.1720043329777625,4.0,Moderada (-3% a -5%),True
AAPL,-4.194632489534533,2.0,Moderada (-3% a -5%),True
AAPL,-3.2280345826356527,7.0,Moderada (-3% a -5%),True
AAPL,-4.631214760934599,8.0,Moderada (-3% a -5%),True
AAPL,-3.366127313780254,2.0,Moderada (-3% a -5%),True
AAPL,-3.498467567425656,159.0,Moderada (-3% a -5%),True
AAPL,-3.7420839738265266,6.0,Moderada (-3% a -5%),True
AAPL,-3.478262555623335,4.0,Moderada (-3% a -5%),True
AAPL,-4.16733444663715,3.0,Moderada (-3% a -5%),True
AAPL,-3.3905052730712315,18.0,Moderada (-3% a -5%),True
AAPL,-3.5385489411623228,49.0,Moderada (-3% a -5%),True
AAPL,-3.310183834849434,69.0,Moderada (-3% a -5%),True
AAPL,-3.167836819697356,4.0,Moderada (-3% a -5%),True
AAPL,-3.926365521758901,11.0,Moderada (-3% a -5%),True
AAPL,-3.7328049553807863,2.0,Moderada (-3% a -5%),True
AAPL,-3.660466947441865,5.0,Moderada (-3% a -5%),True
AAPL,-3.3189244684061037,80.0,Moderada (-3% a -5%),True
AAPL,-3.8555947447823313,47.0,Moderada (-3% a -5%),True
AAPL,-3.595573015618536,35.0,Moderada (-3% a -5%),True
AAPL,-3.862870007975694,26.0,Moderada (-3% a -5%),True
AAPL,-3.8284713356131372,10.0,Moderada (-3% a -5%),True
AAPL,-3.9651515628652545,5.0,Moderada (-3% a -5%),True
AAPL,-3.7699235988746693,245.0,Moderada (-3% a -5%),True
AAPL,-4.911910098279693,26.0,Moderada (-3% a -5%),True
AAPL,-3.0039181683621075,4.0,Moderada (-3% a -5%),True
AAPL,-3.671850400980381,14.0,Moderada (-3% a -5%),True
AAPL,-3.2239918054999817,4.0,Moderada (-3% a -5%),True
AAPL,-3.046526960721818,1.0,Moderada (-3% a -5%),True
AAPL,-3.7305238021982934,15.0,Moderada (-3% a -5%),True
AAPL,-4.240463859546606,7.0,Moderada (-3% a -5%),True
AAPL,-3.3190213953794623,1.0,Moderada (-3% a -5%),True
AAPL,-4.685419382130618,42.0,Moderada (-3% a -5%),True
AAPL,-3.068520356904969,12.0,Moderada (-3% a -5%),True
AAPL,-3.740470541923868,6.0,Moderada (-3% a -5%),True
AAPL,-4.80200976001729,108.0,Moderada (-3% a -5%),True
AAPL,-3.579336598881666,71.0,Moderada (-3% a -5%),True
AAPL,-3.5786705177710765,20.0,Moderada (-3% a -5%),True
AAPL,-4.085738743755729,43.0,Moderada (-3% a -5%),True
AAPL,-4.816702160769748,8.0,Moderada (-3% a -5%),True
AAPL,-4.040017608687762,12.0,Moderada (-3% a -5%),True
AAPL,-3.191579433189151,7.0,Moderada (-3% a -5%),True
AAPL,-3.3855843717853884,9.0,Moderada (-3% a -5%),True
AAPL,-4.847958752014625,178.0,Moderada (-3% a -5%),True
AAPL,-3.3643635136884398,8.0,Moderada (-3% a -5%),True
AAPL,-3.673421827140677,2.0,Moderada (-3% a -5%),True
AAPL,-4.981834218551862,1.0,Moderada (-3% a -5%),True
AAPL,-4.23938616432078,4.0,Moderada (-3% a -5%),True
AAPL,-3.8933456206482586,7.0,Moderada (-3% a -5%),True
AAPL,-3.7361738907832676,62.0,Moderada (-3% a -5%),True
AAPL,-3.145845887412524,7.0,Moderada (-3% a -5%),True
AAPL,-3.024432937368582,10.0,Moderada (-3% a -5%),True
AAPL,-3.225954103271722,5.0,Moderada (-3% a -5%),True
AAPL,-3.452204809648318,10.0,Moderada (-3% a -5%),True
AAPL,-3.4555586545020445,7.0,Moderada (-3% a -5%),True
AAPL,-4.998173910671744,78.0,Moderada (-3% a -5%),True
AAPL,-3.213044438249635,52.0,Moderada (-3% a -5%),True
AAPL,-3.6446310408311478,inf,Moderada (-3% a -5%),False
MSFT,-3.4457949087451367,15.0,Moderada (-3% a -5%),True
MSFT,-3.832409461743369,6.0,Moderada (-3% a -5%),True
MSFT,-3.3566913467008686,26.0,Moderada (-3% a -5%),True
MSFT,-3.6802361948232165,13.0,Moderada (-3% a -5%),True
MSFT,-3.2273354804783327,3.0,Moderada (-3% a -5%),True
MSFT,-3.906256959533261,7.0,Moderada (-3% a -5%),True
MSFT,-3.4782724155014044,22.0,Moderada (-3% a -5%),True
MSFT,-3.991722897341876,14.0,Moderada (-3% a -5%),True
MSFT,-3.1255436525339686,43.0,Moderada (-3% a -5%),True
MSFT,-3.5384545730877015,12.0,Moderada (-3% a -5%),True
MSFT,-4.006939665752007,14.0,Moderada (-3% a -5%),True
MSFT,-3.7740118000167744,7.0,Moderada (-3% a -5%),True
MSFT,-4.1185658019828875,10.0,Moderada (-3% a -5%),True
MSFT,-4.595864784662962,20.0,Moderada (-3% a -5%),True
MSFT,-3.01302318920752,2.0,Moderada (-3% a -5%),True
MSFT,-3.3890572426988785,9.0,Moderada (-3% a -5%),True
MSFT,-3.184923604243528,84.0,Moderada (-3% a -5%),True
MSFT,-4.002189721286853,6.0,Moderada (-3% a -5%),True
MSFT,-3.124704410347301,69.0,Moderada (-3% a -5%),True
MSFT,-3.2311746850031797,10.0,Moderada (-3% a -5%),True
MSFT,-4.173894699803682,2.0,Moderada (-3% a -5%),True
MSFT,-3.6788024185484547,1.0,Moderada (-3% a -5%),True
MSFT,-3.1047818119201875,2.0,Moderada (-3% a -5%),True
MSFT,-3.1572201275695044,15.0,Moderada (-3% a -5%),True
MSFT,-3.425845831180274,3.0,Moderada (-3% a -5%),True
MSFT,-3.011451621772765,5.0,Moderada (-3% a -5%),True
MSFT,-3.1862411440563676,6.0,Moderada (-3% a -5%),True
MSFT,-3.1612534293467442,77.0,Moderada (-3% a -5%),True
MSFT,-4.31155419146404,53.0,Moderada (-3% a -5%),True
MSFT,-4.791975377941792,42.0,Moderada (-3% a -5%),True
MSFT,-4.530219537268277,26.0,Moderada (-3% a -5%),True
MSFT,-4.20957758804944,6.0,Moderada (-3% a -5%),True
MSFT,-3.755831261030118,4.0,Moderada (-3% a -5%),True
MSFT,-4.106091112755317,3.0,Moderada (-3% a -5%),True
MSFT,-3.5507831607175966,5.0,Moderada (-3% a -5%),True
MSFT,-4.135731070762594,8.0,Moderada (-3% a -5%),True
MSFT,-3.0888519103772327,21.0,Moderada (-3% a -5%),True
MSFT,-4.349490361619779,11.0,Moderada (-3% a -5%),True
MSFT,-3.292822704585352,2.0,Moderada (-3% a -5%),True
MSFT,-4.956644679223521,7.0,Moderada (-3% a -5%),True
MSFT,-3.3792622192381105,36.0,Moderada (-3% a -5%),True
MSFT,-3.6203731425812458,9.0,Moderada (-3% a -5%),True
MSFT,-3.2587199466080463,13.0,Moderada (-3% a -5%),True
MSFT,-3.838804675547969,505.0,Moderada (-3% a -5%),True
MSFT,-4.232235066371026,489.0,Moderada (-3% a -5%),True
MSFT,-3.8952537519609476,54.0,Moderada (-3% a -5%),True
MSFT,-3.777692121266063,9.0,Moderada (-3% a -5%),True
MSFT,-3.660580665080493,394.0,Moderada (-3% a -5%),True
MSFT,-3.943153068225791,380.0,Moderada (-3% a -5%),True
MSFT,-3.7403619947110722,1.0,Moderada (-3% a -5%),True
MSFT,-4.181209543059595,5.0,Moderada (-3% a -5%),True
MSFT,-4.355465428141558,99.0,Moderada (-3% a -5%),True
MSFT,-3.694529297736948,24.0,Moderada (-3% a -5%),True
MSFT,-3.320958278974706,16.0,Moderada (-3% a -5%),True
MSFT,-4.552979102542187,9.0,Moderada (-3% a -5%),True
MSFT,-4.45637054810536,14.0,Moderada (-3% a -5%),True
MSFT,-4.241283084569513,8.0,Moderada (-3% a -5%),True
MSFT,-3.174894434530817,8.0,Moderada (-3% a -5%),True
MSFT,-4.098135262121961,9.0,Moderada (-3% a -5%),True
MSFT,-3.8587218953024416,203.0,Moderada (-3% a -5%),True
MSFT,-3.536845113908127,6.0,Moderada (-3% a -5%),True
MSFT,-3.191814600985654,49.0,Moderada (-3% a -5%),True
MSFT,-4.3743174596187595,13.0,Moderada (-3% a -5%),True
MSFT,-3.0867892117555473,6.0,Moderada (-3% a -5%),True
MSFT,-3.7637573613209185,100.0,Moderada (-3% a -5%),True
MSFT,-3.7514269360691688,6.0,Moderada (-3% a -5%),True
MSFT,-3.211936122875292,3.0,Moderada (-3% a -5%),True
MSFT,-3.378618480638984,12.0,Moderada (-3% a -5%),True
MSFT,-3.585492997709472,135.0,Moderada (-3% a -5%),True
MSFT,-3.26568116718009,8.0,Moderada (-3% a -5%),True
MSFT,-3.756106138985005,148.0,Moderada (-3% a -5%),True
MSFT,-3.343416579797065,15.0,Moderada (-3% a -5%),True
MSFT,-3.0160316854269675,28.0,Moderada (-3% a -5%),True
MSFT,-3.5565908829789494,5.0,Moderada (-3% a -5%),True
MSFT,-3.6606028396360846,8.0,Moderada (-3% a -5%),True
MSFT,-4.9542532766785445,70.0,Moderada (-3% a -5%),True
MSFT,-3.212252071132937,2.0,Moderada (-3% a -5%),True
MSFT,-3.9660934617680055,36.0,Moderada (-3% a -5%),True
MSFT,-3.9296919836194433,28.0,Moderada (-3% a -5%),True
MSFT,-4.171369737114238,inf,Moderada (-3% a -5%),False
MSFT,-3.1655755133551677,inf,Moderada (-3% a -5%),False
MSFT,-3.7884324248678047,inf,Moderada (-3% a -5%),False
MSFT,-3.178702623248908,inf,Moderada (-3% a -5%),False
NVDA,-3.0318168468034035,2.0,Moderada (-3% a -5%),True
NVDA,-4.801133603502561,14.0,Moderada (-3% a -5%),True
NVDA,-3.2382125442561693,140.0,Moderada (-3% a -5%),True
NVDA,-3.610247903974262,27.0,Moderada (-3% a -5%),True
NVDA,-3.1137248478600776,6.0,Moderada (-3% a -5%),True
NVDA,-3.5398340423623886,2.0,Moderada (-3% a -5%),True
NVDA,-4.092546226192384,7.0,Moderada (-3% a -5%),True
NVDA,-3.4530875016928197,4.0,Moderada (-3% a -5%),True
NVDA,-4.134996452559136,56.0,Moderada (-3% a -5%),True
NVDA,-3.9644678771216357,47.0,Moderada (-3% a -5%),True
NVDA,-3.04837803058835,37.0,Moderada (-3% a -5%),True
NVDA,-4.232107342999569,16.0,Moderada (-3% a -5%),True
NVDA,-4.578088929367274,8.0,Moderada (-3% a -5%),True
NVDA,-4.980832610063624,6.0,Moderada (-3% a -5%),True
NVDA,-3.1303640645064523,1.0,Moderada (-3% a -5%),True
NVDA,-4.922081362989362,2.0,Moderada (-3% a -5%),True
NVDA,-4.945768268063322,5.0,Moderada (-3% a -5%),True
NVDA,-4.208904327354612,28.0,Moderada (-3% a -5%),True
NVDA,-4.431313644155477,6.0,Moderada (-3% a -5%),True
NVDA,-4.611863264487825,86.0,Moderada (-3% a -5%),True
NVDA,-3.687068043853159,14.0,Moderada (-3% a -5%),True
NVDA,-3.2343520571437523,50.0,Moderada (-3% a -5%),True
NVDA,-3.660888205808921,13.0,Moderada (-3% a -5%),True
NVDA,-3.3410066959823292,11.0,Moderada (-3% a -5%),True
NVDA,-3.6178853521728227,4.0,Moderada (-3% a -5%),True
